IDENT,RAW,GOLD,digitize_flagged
103402,#4 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,number 4 rocker cover is leaking. removed and replaced gasket.,False
103403,#2 & 4 INTAKES ARE LEAKING. REMOVED & REPLACED GASKETS.,number 2 and number 4 intakes are leaking. removed and replaced gaskets.,False
103404,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 2 intake gasket leaking. removed and replaced intake gasket.,False
103405,"#2, 3, 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","numbers 2, 3, and 4 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.",False
103406,#2 & 4 CYL BAFFLE CONNECTION ROD BROKEN. REMOVED & REPLACED BAFFLE CONNECTING SPRING FOR #2 & 4,number 2 and number 4 cylinder baffle connection rod broken. removed and replaced baffle connecting spring for number 2 and number 4,False
103407,#2 INTAKE GASKET LEAKING. REPLACED #2 INTAKE GASKET.,number 2 intake gasket leaking. replaced number 2 intake gasket.,False
103408,R/H REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,right-hand rear engine baffle screw missing. installed new screw.,False
103409,#4 INDUCTION TUBE GASKET LEAKING. INSTALLED NEW #4 INDUCTION TUBE GASKET.,number 4 induction tube gasket leaking. installed new number 4 induction tube gasket.,False
103410,#3 ROCKER LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker leaking. removed and replaced number 3 rocker cover gasket.,False
103411,#4 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 4 intake is leaking. removed and replaced intake gasket.,False
103412,#2 ROCKER GASKET LEAKING. REPLACED GASKET.,number 2 rocker gasket leaking. replaced gasket.,False
103413,"#1, 3 & 4 INTAKE GASKETS LEAKING. REPLACED GASKETS.","numbers 1, 3 and 4 intake gaskets leaking. replaced gaskets.",False
103414,R/H ENGINE #3 INTAKE LEAKING. REPLACED GASKET.,right-hand engine number 3 intake leaking. replaced gasket.,False
103415,L/H ENG #4 INTAKE GASKET LEAKS. REPLACED GASKET.,left-hand engine number 4 intake gasket leaks. replaced gasket.,False
103416,#2 INTAKE TUBE GASKET LEAKING. REMOVED & REPLACED #2 INTAKE TUBE GASKET.,number 2 intake tube gasket leaking. removed and replaced number 2 intake tube gasket.,False
103417,#2 INTAKE GASKET IS LEAKING. REPLACED #2 INTAKE GASKET.,number 2 intake gasket is leaking. replaced number 2 intake gasket.,False
103418,#3 & 4 INTAKES LEAKING ON R/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.,number 3 and number 4 intakes leaking on right-hand engine. removed and replaced intake gaskets.,False
103419,"#2, 3 & 4 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","numbers 2, 3 and 4 intakes leaking on left-hand engine. removed and replaced intake gaskets.",False
103420,#2 ENG CYL INTAKE LEAKS. REPLACED GASKET.,number 2 engine cylinder intake leaks. replaced gasket.,False
103421,FWD BLACK ENG SEAL WORN. INSTALLED RTV SILICONE IN WORN AREAS.,forward black engine seal worn. installed rtv silicone in worn areas.,False
103422,#3 AFT BAFFLE SUPPORT BRACKET MISSING SCREW. INSTALLED MISSING BRACKET SCREW.,number 3 aft baffle support bracket missing screw. installed missing bracket screw.,False
103423,#2 & 4 CYL BAFFLE FASTENER IS BROKEN. REMOVED & REPLACED FASTENER.,number 2 and number 4 cylinder baffle fastener is broken. removed and replaced fastener.,False
103424,MOMENTARY STUCK VALVE W/ SLIGHT DROP IN RPM. IN CRUISE FLIGH. REMOVED BAFFLES AS REQUIRED & DISCONNECTED OIL LINES TO,momentary stuck valve with slight drop in rpm. in cruise flight. removed baffles as required and disconnected oil lines,False
103425,"MOMENTARY STUCK VALVE W/ SLIGHT DROP IN RPM. IN CRUISE FLIGH. PERFORMED LYCOMING  ON CYL #2, 4. FOUND #4 CYL T","momentary stuck valve with slight drop in rpm. in cruise flight. performed lycoming on cylinder number 2, and number 4.",False
103426,#3 CYL INTAKE FEELS LOOSE. REMOVED INTAKE TUBE FROM INVENTORY ENGINE. INSTALLED ON,number 3 cylinder intake feels loose. removed intake tube from inventory engine. installed on number 3 cylinder,False
103427,#2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced number 2 intake gasket.,False
103428,#3 ROCKER COVER LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover leaking. removed and replaced number 3 rocker cover gasket.,False
103429,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 4 intake gasket leaking. removed and replaced gasket.,False
103430,#4 INTAKE GASKET LEAKS. REMOVED & REPLACED INTAKE GASKET.,number 4 intake gasket leaks. removed and replaced intake gasket.,False
103431,R/H BAFFLING CONNECTING ROD IS BROKEN. REMOVED & REPLACED ROD.,right-hand baffling connecting rod is broken. removed and replaced rod.,False
103432,CYL #3 INTAKE GASKET IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,cylinder number 3 intake gasket is leaking. removed and replaced intake gasket.,False
103433,L/H I/B BAFFLING CONNECTING ROD IS BROKEN. REMOVED & REPLACED CONNECTING ROD.,left-hand inboard baffling connecting rod is broken. removed and replaced connecting rod.,False
103434,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 3 intake gasket leaking. removed and replaced intake gasket.,False
103435,BOTH BAFFLE PLUGS WORN. REPLACED BOTH BAFFLE PLUGS.,both baffle plugs worn. replaced both baffle plugs.,False
103436,"CYL #2, 3 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.","cylinder numbers 2, 3 and 4 intake gaskets leaking. removed and replaced intake gaskets.",False
103437,#2 & 4 ROCKER GASKETS ARE LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS. LEAK CK GOOD.,number 2 and number 4 rocker gaskets are leaking. removed and replaced rocker cover gaskets. leak check good.,False
103438,#3 EXHAUST PUSH ROD SEAL (I/B) LEAKING. REMOVED & REPLACED #3 EXHAUST PUSH ROD SEALS. LEAK CK G,"number 3 exhaust push rod seal, inboard, leaking. removed and replaced number 3 exhaust push rod seals. leak check good",False
103439,CYL #3 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS.,cylinder number 3 and number 4 intake gaskets leaking. removed and replaced gaskets.,False
103440,#2 & 4 INTAKE GASKETS LEAKING (L/H ENGINE). INSTALLED NEW INTAKE GASKETS.,"number 2 and number 4 intake gaskets leaking, left-hand engine. installed new intake gaskets.",False
103441,#1 ROCKER GASKET LEAKING ON L/H ENGINE. INSTALLED NEW ROCKER BOX COVER GASKET.,number 1 rocker gasket leaking on left-hand engine. installed new rocker box cover gasket.,False
103442,#3 & 4 ROCKER COVER GASKETS LEAKING (R/H ENGINE). INSTALLED NEW #3 & 4 ROCKER BOX COVER GASKETS.,"number 3 and number 4 rocker cover gaskets leaking, right-hand engine. installed new number 3 and number 4 rocker box cover gaskets.",False
103443,"#3 & 4 INTAKE GASKETS LEAKING, L/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","number 3 and number 4 intake gaskets leaking, left-hand engine. removed and replaced intake gaskets.",False
103444,#2 & 4 INTAKE GASKETS LEAKING ON R/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.,number 2 and number 4 intake gaskets leaking on right-hand engine. removed and replaced intake gaskets.,False
103445,"CYL #3 AFT BAFFLE IS WORN. REPAIRED BAFFLE, FABRICATED PATCH OF LIKE MATERIAL & RI","cylinder number 3 aft baffle is worn. repaired baffle, fabricated patch of like material",False
103446,"#1 CYL HAS OIL LEAKING AT CYLINDER BASE, LOWER AFT CORNER. WASHED ENGINE, RAN A/C, LEAK CK GOOD.","number 1 cylinder has oil leaking at cylinder base, lower aft corner. washed engine, ran aircraft, leak check good.",False
103447,DUCT TAPE ON BACK OF OIL COOLER. REMOVED DUCT TAPE,duct tape on back of oil cooler. removed duct tape,False
103448,WRENCH ON TYRAP ON TOE OF ENGINE. REMOVED WRENCH AND TYRAP,wrench on tyrap on toe of engine. removed wrench and tyrap,False
103449,#2 INTAKE LEAKING. REMOVED & REPLACED CYL #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced cylinder number 2 intake gasket.,False
103450,"SEAL WEARING AT FWD LWR BAFFLE, ABOVE INTAKE. INSTALLED RTV IN AREAS.","seal wearing at forward lower baffle, above intake. installed rtv in areas.",False
103451,ENGINE R/H REAR BAFFLE MOUNTING BRACKET LOOSE. LOOSENED OIL COOLER & OIL FILLER TUBE.,engine right-hand rear baffle mounting bracket loose. loosened oil cooler and oil filler tube.,False
103452,ENGINE R/H REAR BAFFLE MOUNTING BRACKET LOOSE. REMOVED ENGINE BAFFLE. DRILLED HOLES IN ENGINE BAFFLE &,engine right-hand rear baffle mounting bracket loose. removed engine baffle. drilled holes in engine baffle,False
103453,"SCREW MISSING I/B OF OIL COOLER, FOR ENGINE BAFFLE. REPLACED SCREW.","screw missing inboard of oil cooler, for engine baffle. replaced screw.",False
103454,"ENGINE HAD FLUCTUATING OIL PRESSURE READINGS. ENGINE ROUGHNE. RAN UP A/C, UNABLE TO DUPLICATE DISCREPANCY. OPS CK OK.","engine had fluctuating oil pressure readings. engine roughness. ran up aircraft, unable to duplicate discrepancy. operations check ok.",False
103455,#3 CYL RUNNING VERY CLEAN. REMOVED #3 INJECTOR & ULTRASONICALLY CLEANED. REINSTALL,number 3 cylinder running very clean. removed number 3 injector and ultrasonically cleaned. reinstalled,False
103456,CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,cylinder number 2 intake gasket leaking. removed and replaced intake gasket.,False
103457,CYL #1 ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED GASKET.,cylinder number 1 rocker cover gasket is leaking. removed and replaced gasket.,False
103458,"FRONT ENGINE OIL SEAL LEAKING. REMOVED PROP ASSY, LOOSENED ALTERNATOR BELT TENSION & R","front engine oil seal leaking. removed propeller assembly, loosened alternator belt tension",False
103459,FRONT ENGINE OIL SEAL LEAKING. INSTALLED CRANKCASE SEAL & SPRING IAW LYCOMING,front engine oil seal leaking. installed crankcase seal and spring in accordance with lycoming,False
103460,ENGINE NEEDS TO BE FOGGED. FOGGED ENGINE.,engine needs to be fogged. fogged engine.,False
103461,ENGINE NEEDS TO BE FOGGED. DE-PRESERVED ENGINE. LUBRICATED MAIN & TAIL ROTOR. RAN,engine needs to be fogged. de-preserved engine. lubricated main and tail rotor.,False
103462,ENGINE NEEDS TO BE FOGGED. PERFORMED CORROSION PREVENTION IN ENGINE IAW LYCOMING O,engine needs to be fogged. performed corrosion prevention in engine in accordance with lycoming operations manual,False
103463,ENGINE NEEDS TO BE FOGGED. PERFORMED CORROSION PREVENTION IN ENGINE IAW LYCOMING O,engine needs to be fogged. performed corrosion prevention in engine in accordance with lycoming operations manual,False
103464,LEFT SIDE #4 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,left side number 4 cylinder intake gasket leaking. removed and replaced gasket.,False
103465,R/H ENG #1 INTAKE IS LEAKING. REMOVED & REPLACED R/H ENG CYL #1 INTAKE GASKET.,right-hand engine number 1 intake is leaking. removed and replaced right-hand engine cylinder number 1 intake gasket.,False
103466,"ENGINE BAFFLE CRACKED, AFT OF #3 CYL, L/H ENG. STOP DRILLED CRACKS.","engine baffle cracked, aft of number 3 cylinder, left-hand engine. stop drilled cracks.",False
103467,"#3 & 4 INTAKE GASKET LEAKING, R/H ENGINE. INSTALLED NEW L/H & R/H INTAKE GASKETS.","number 3 and number 4 intake gasket leaking, right-hand engine. installed new left-hand and right-hand intake gaskets.",False
103468,"#4 ROCKER COVER GASKET LEAKING, R/H ENGINE. INSTALLED NEW #4 ROCKER BOX COVER GASKET.","number 4 rocker cover gasket leaking, right-hand engine. installed new number 4 rocker box cover gasket.",False
103469,"#3 CYL ON R/H ENGINE HAS LOW COMPRESSION. REMOVED ROCKER COVER, STAKED VALVES. COMPRESSION 68/80,","number 3 cylinder on right-hand engine has low compression. removed rocker cover, staked valves. compression 68 out of 80,",False
103470,#2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced number 2 intake gasket.,False
103471,#3 ROCKER COVER LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover leaking. removed and replaced number 3 rocker cover gasket.,False
103472,#4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,number 4 rocker cover gasket leaking. removed and replaced gasket.,False
103473,#1 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 1 intake gasket leaking. removed and replaced intake gasket.,False
103474,#2 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 2 cylinder intake gasket leaking. removed and replaced intake gasket.,False
103475,#2 & 4 INTAKES ARE LEAKING. REPLACED #2 & 4 INTAKE GASKETS.,number 2 and number 4 intakes are leaking. replaced number 2 and number 4 intake gaskets.,False
103476,"#2, 3, 4 ROCKER COVERS ARE LEAKING. REPLACED ROCKER COVER GASKETS.","numbers 2, 3, and 4 rocker covers are leaking. replaced rocker cover gaskets.",False
103477,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED #4 INTAKE GASKET.,number 4 intake gasket leaking. removed and replaced number 4 intake gasket.,False
103478,LOW COMPRESSION ON #3 CYL. RAN UP A/C & PERFORMED COMPRESSION TEST ON #3 CYL. COMP,low compression on number 3 cylinder. ran up aircraft and performed compression test on number 3 cylinder.,False
103479,"#1, 2, 3 & 4 INTAKE GASKETS LEAKING. REPLACED INTAKE GASKETS, LEAK CK GOOD.","numbers 1, 2, 3 and 4 intake gaskets leaking. replaced intake gaskets, leak check good.",False
103480,"#1 OIL RETURN LINE LEAKING. TIGHTENED CYL #1 OIL RETURN LINE CLAMPS, LEAK CK GOOD.","number 1 oil return line leaking. tightened cylinder number 1 oil return line clamps, leak check good.",False
103481,#3 CYL BAFFLE PLUG DAMAGED. REMOVED & REPLACED BAFFLE PLUG.,number 3 cylinder baffle plug damaged. removed and replaced baffle plug.,False
103482,#3 IGNTION LEAD STAND OFF IS BROKEN. INSTALLED NEW STAND OFF.,number 3 ignition lead standoff is broken. installed new standoff.,False
103483,#3 & 4 ROCKER COVERS LEAKING. .S,number 3 and number 4 rocker covers leaking.,False
103484,#3 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS ON #3 & 4 CYLS.,number 3 and number 4 rocker covers leaking. removed and replaced gaskets on number 3 and number 4 cylinders.,False
103485,"#2 INTAKE GASKET TORN AND #4. REMOVED MUFFLER SHROUD, OIL FILTER, #2, 4 INTAKE TUBES,","number 2 intake gasket torn and number 4. removed muffler shroud, oil filter, number 2, and number 4 intake tubes,",False
103486,#1 & 2 ROCKER GASKETS ARE LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 1 and number 2 rocker gaskets are leaking. removed and replaced rocker cover gaskets.,False
103487,#3 AFT BAFFLE BRACKET RIVETS HAVE PULLED THRU BRACKET. REPLACED W/ NEW BAFFLE.,number 3 aft baffle bracket rivets have pulled through bracket. replaced with new baffle.,False
103488,START ASSIST NEEDED. STARTED A/C.,start assist needed. started aircraft.,False
103489,CYL #3 INTAKE LEAKING. REMOVED & REPLACED CYL #3 INTAKE GASKET.,cylinder number 3 intake leaking. removed and replaced cylinder number 3 intake gasket.,False
103490,CYL #4 BAFFLE HOLE/PLUG WORN. REPAIRED W/ RIVETED DOUBLER & REPLACED BAFFLE PLUG.,"cylinder number 4 baffle hole, plug worn. repaired with riveted doubler and replaced baffle plug.",False
103491,"CYL #2, 4 INTAKE TUBES LEAKING AT FLEXIBLE TUBE CONNECTION. DETERIMED LEAKS WERE COMING FROM INTAKE FLANGES. REMOVE","cylinder number 2, and number 4 intake tubes leaking at flexible tube connection. determined leaks were coming from intake flanges. removed",False
103492,#2 & 3 INDUCTION TUBE GASKETS LEAKING. INSTALLED NEW INDUCTION TUBE GASKETS.,number 2 and number 3 induction tube gaskets leaking. installed new induction tube gaskets.,False
103493,#3 INTAKE LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKET.,number 3 intake leaking on left-hand engine. removed and replaced intake gasket.,False
103494,#1 ROCKER COVER LEAKING ON R/H ENGINE. REMOVED & REPLACED ROCKER COVER.,number 1 rocker cover leaking on right-hand engine. removed and replaced rocker cover.,False
103495,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE. REPLACED INTAKE GASKETS ON R/H ENGINE.","intakes 2, 3 and 4 leaking on right-hand engine. replaced intake gaskets on right-hand engine.",False
103496,"CRACKS IN BAFFLE, FWD R/H SIDE. REMOVED ALTERNATOR, WIRES & BAFFLE SPRING TO REMOVE ASS","cracks in baffle, forward right-hand side. removed alternator, wires and baffle spring to remove assembly",False
103497,"CRACKS IN BAFFLE, FWD R/H SIDE. COMPLETED PATCH W/ SAM MATERIAL & PAINTED IAW  SR","cracks in baffle, forward right-hand side. completed patch with same material and painted in accordance with standard reference manual",False
103498,CYL #1 FWD BAFFLE SEAL IS TORN LOOSE FROM FASTENER. REMOVED & REPLACED BAFFLE SEAL FASTENER.,cylinder number 1 forward baffle seal is torn loose from fastener. removed and replaced baffle seal fastener.,False
103499,"#1, 2, 3 & 4 INTAKE GASKETS ARE LEAKING. REPLACED W/ NEW INTAKE GASKETS.","numbers 1, 2, 3 and 4 intake gaskets are leaking. replaced with new intake gaskets.",False
103500,LEFT & RIGHT SIDE BAFFLE PLUGS LOOSE. REMOVED & REPLACED W/ NEW BAFFLE PLUGS.,left and right side baffle plugs loose. removed and replaced with new baffle plugs.,False
103501,"L/H ENG, #3 INTAKE TUBE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.","left-hand engine, number 3 intake tube gasket leaking. removed and replaced intake gasket.",False
103502,LEFT ENGINE #3 INTAKE LEAKING. REPLACED GASKET.,left engine number 3 intake leaking. replaced gasket.,False
103503,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,number 4 cylinder intake gasket is leaking. removed and replaced gasket.,False
103504,#1 CYL FWD BAFFLE SEAL HAS A HOLE WORN IN IT. REPAIRED W/ HIGH TEMP SILICONE.,number 1 cylinder forward baffle seal has a hole worn in it. repaired with high temperature silicone.,False
103505,"#1 ROCKER COVER LEAKING. REMOVED, CLEANED & REPLACED W/ NE GASKET.","number 1 rocker cover leaking. removed, cleaned and replaced with new gasket.",False
103506,"#2, 3 INTAKE GASKETS LEAKING. REMOVED & REPLACED W/ NEW INTAKE GASKETS.","number 2, and number 3 intake gaskets leaking. removed and replaced with new intake gaskets.",False
