IDENT,RAW,GOLD,digitize_flagged
103439,CYL #3 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS.,cylinder number 3 and number 4 intake gaskets leaking. removed and replaced gaskets.,False
103441,#1 ROCKER GASKET LEAKING ON L/H ENGINE. INSTALLED NEW ROCKER BOX COVER GASKET.,number 1 rocker gasket leaking on left-hand engine. installed new rocker box cover gasket.,False
103443,"#3 & 4 INTAKE GASKETS LEAKING, L/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","number 3 and number 4 intake gaskets leaking, left-hand engine. removed and replaced intake gaskets.",False
103444,#2 & 4 INTAKE GASKETS LEAKING ON R/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.,number 2 and number 4 intake gaskets leaking on right-hand engine. removed and replaced intake gaskets.,False
103446,"#1 CYL HAS OIL LEAKING AT CYLINDER BASE, LOWER AFT CORNER. WASHED ENGINE, RAN A/C, LEAK CK GOOD.","number 1 cylinder has oil leaking at cylinder base, lower aft corner. washed engine, ran aircraft, leak check good.",False
103447,DUCT TAPE ON BACK OF OIL COOLER. REMOVED DUCT TAPE,duct tape on back of oil cooler. removed duct tape,False
103448,WRENCH ON TYRAP ON TOE OF ENGINE. REMOVED WRENCH AND TYRAP,wrench on tyrap on toe of engine. removed wrench and tyrap,False
103450,"SEAL WEARING AT FWD LWR BAFFLE, ABOVE INTAKE. INSTALLED RTV IN AREAS.","seal wearing at forward lower baffle, above intake. installed rtv in areas.",False
103451,ENGINE R/H REAR BAFFLE MOUNTING BRACKET LOOSE. LOOSENED OIL COOLER & OIL FILLER TUBE.,engine right-hand rear baffle mounting bracket loose. loosened oil cooler and oil filler tube.,False
103452,ENGINE R/H REAR BAFFLE MOUNTING BRACKET LOOSE. REMOVED ENGINE BAFFLE. DRILLED HOLES IN ENGINE BAFFLE &,engine right-hand rear baffle mounting bracket loose. removed engine baffle. drilled holes in engine baffle,False
103453,"SCREW MISSING I/B OF OIL COOLER, FOR ENGINE BAFFLE. REPLACED SCREW.","screw missing inboard of oil cooler, for engine baffle. replaced screw.",False
103455,#3 CYL RUNNING VERY CLEAN. REMOVED #3 INJECTOR & ULTRASONICALLY CLEANED. REINSTALL,number 3 cylinder running very clean. removed number 3 injector and ultrasonically cleaned. reinstalled,False
103456,CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,cylinder number 2 intake gasket leaking. removed and replaced intake gasket.,False
103458,"FRONT ENGINE OIL SEAL LEAKING. REMOVED PROP ASSY, LOOSENED ALTERNATOR BELT TENSION & R","front engine oil seal leaking. removed propeller assembly, loosened alternator belt tension",False
103460,ENGINE NEEDS TO BE FOGGED. FOGGED ENGINE.,engine needs to be fogged. fogged engine.,False
103461,ENGINE NEEDS TO BE FOGGED. DE-PRESERVED ENGINE. LUBRICATED MAIN & TAIL ROTOR. RAN,engine needs to be fogged. de-preserved engine. lubricated main and tail rotor.,False
103462,ENGINE NEEDS TO BE FOGGED. PERFORMED CORROSION PREVENTION IN ENGINE IAW LYCOMING O,engine needs to be fogged. performed corrosion prevention in engine in accordance with lycoming operations manual,False
103464,LEFT SIDE #4 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,left side number 4 cylinder intake gasket leaking. removed and replaced gasket.,False
103471,#3 ROCKER COVER LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover leaking. removed and replaced number 3 rocker cover gasket.,False
103472,#4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,number 4 rocker cover gasket leaking. removed and replaced gasket.,False
103473,#1 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 1 intake gasket leaking. removed and replaced intake gasket.,False
103475,#2 & 4 INTAKES ARE LEAKING. REPLACED #2 & 4 INTAKE GASKETS.,number 2 and number 4 intakes are leaking. replaced number 2 and number 4 intake gaskets.,False
103477,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED #4 INTAKE GASKET.,number 4 intake gasket leaking. removed and replaced number 4 intake gasket.,False
103478,LOW COMPRESSION ON #3 CYL. RAN UP A/C & PERFORMED COMPRESSION TEST ON #3 CYL. COMP,low compression on number 3 cylinder. ran up aircraft and performed compression test on number 3 cylinder.,False
103479,"#1, 2, 3 & 4 INTAKE GASKETS LEAKING. REPLACED INTAKE GASKETS, LEAK CK GOOD.","numbers 1, 2, 3 and 4 intake gaskets leaking. replaced intake gaskets, leak check good.",False
103480,"#1 OIL RETURN LINE LEAKING. TIGHTENED CYL #1 OIL RETURN LINE CLAMPS, LEAK CK GOOD.","number 1 oil return line leaking. tightened cylinder number 1 oil return line clamps, leak check good.",False
103481,#3 CYL BAFFLE PLUG DAMAGED. REMOVED & REPLACED BAFFLE PLUG.,number 3 cylinder baffle plug damaged. removed and replaced baffle plug.,False
103482,#3 IGNTION LEAD STAND OFF IS BROKEN. INSTALLED NEW STAND OFF.,number 3 ignition lead standoff is broken. installed new standoff.,False
103484,#3 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS ON #3 & 4 CYLS.,number 3 and number 4 rocker covers leaking. removed and replaced gaskets on number 3 and number 4 cylinders.,False
103485,"#2 INTAKE GASKET TORN AND #4. REMOVED MUFFLER SHROUD, OIL FILTER, #2, 4 INTAKE TUBES,","number 2 intake gasket torn and number 4. removed muffler shroud, oil filter, number 2, and number 4 intake tubes,",False
103487,#3 AFT BAFFLE BRACKET RIVETS HAVE PULLED THRU BRACKET. REPLACED W/ NEW BAFFLE.,number 3 aft baffle bracket rivets have pulled through bracket. replaced with new baffle.,False
103488,START ASSIST NEEDED. STARTED A/C.,start assist needed. started aircraft.,False
103489,CYL #3 INTAKE LEAKING. REMOVED & REPLACED CYL #3 INTAKE GASKET.,cylinder number 3 intake leaking. removed and replaced cylinder number 3 intake gasket.,False
103490,CYL #4 BAFFLE HOLE/PLUG WORN. REPAIRED W/ RIVETED DOUBLER & REPLACED BAFFLE PLUG.,"cylinder number 4 baffle hole, plug worn. repaired with riveted doubler and replaced baffle plug.",False
103491,"CYL #2, 4 INTAKE TUBES LEAKING AT FLEXIBLE TUBE CONNECTION. DETERIMED LEAKS WERE COMING FROM INTAKE FLANGES. REMOVE","cylinder number 2, and number 4 intake tubes leaking at flexible tube connection. determined leaks were coming from intake flanges. removed",False
103492,#2 & 3 INDUCTION TUBE GASKETS LEAKING. INSTALLED NEW INDUCTION TUBE GASKETS.,number 2 and number 3 induction tube gaskets leaking. installed new induction tube gaskets.,False
103494,#1 ROCKER COVER LEAKING ON R/H ENGINE. REMOVED & REPLACED ROCKER COVER.,number 1 rocker cover leaking on right-hand engine. removed and replaced rocker cover.,False
103495,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE. REPLACED INTAKE GASKETS ON R/H ENGINE.","intakes 2, 3 and 4 leaking on right-hand engine. replaced intake gaskets on right-hand engine.",False
103498,CYL #1 FWD BAFFLE SEAL IS TORN LOOSE FROM FASTENER. REMOVED & REPLACED BAFFLE SEAL FASTENER.,cylinder number 1 forward baffle seal is torn loose from fastener. removed and replaced baffle seal fastener.,False
103499,"#1, 2, 3 & 4 INTAKE GASKETS ARE LEAKING. REPLACED W/ NEW INTAKE GASKETS.","numbers 1, 2, 3 and 4 intake gaskets are leaking. replaced with new intake gaskets.",False
103500,LEFT & RIGHT SIDE BAFFLE PLUGS LOOSE. REMOVED & REPLACED W/ NEW BAFFLE PLUGS.,left and right side baffle plugs loose. removed and replaced with new baffle plugs.,False
103501,"L/H ENG, #3 INTAKE TUBE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.","left-hand engine, number 3 intake tube gasket leaking. removed and replaced intake gasket.",False
103502,LEFT ENGINE #3 INTAKE LEAKING. REPLACED GASKET.,left engine number 3 intake leaking. replaced gasket.,False
103503,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,number 4 cylinder intake gasket is leaking. removed and replaced gasket.,False
103505,"#1 ROCKER COVER LEAKING. REMOVED, CLEANED & REPLACED W/ NE GASKET.","number 1 rocker cover leaking. removed, cleaned and replaced with new gasket.",False
103506,"#2, 3 INTAKE GASKETS LEAKING. REMOVED & REPLACED W/ NEW INTAKE GASKETS.","number 2, and number 3 intake gaskets leaking. removed and replaced with new intake gaskets.",False
103507,L/H & R/H BAFFLE PLUGS LOOSE & BROKEN. REMOVED & REPLACED W/ NEW BAFFLE PLUGS.,left-hand and right-hand baffle plugs loose and broken. removed and replaced with new baffle plugs.,False
103508,CYL #4 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,cylinder number 4 intake leaking. removed and replaced intake gasket.,False
103509,"UPON RUN UP, HAD MAG DROP OF 300+ RPM W/ AGGRESSIVE SHAKING. PERFORMED RUN UP ON ENGINE & NOTED NORMAL INDICATIONS &","upon run up, had magneto drop of 300 plus rpm with aggressive shaking. performed run up on engine and noted normal indications",False
103511,FWD LWR BAFFLE BLACK SEAL WORN FROM INTAKE. INSTALLED RTV IN WORN AREAS.,forward lower baffle black seal worn from intake. installed rtv in worn areas.,False
103514,#4 INTAKE TUBE GASKET LEAKING. INSTALLED NEW #4 INTAKE GASKET.,number 4 intake tube gasket leaking. installed new number 4 intake gasket.,False
103515,"L/H ENG #2, 3 CYL INTAKE GASKETS LEAKING. REMOVED & REPLACED L/H ENG CYL #2, 3 INTAKE GASKETS.","left-hand engine number 2, and number 3 cylinder intake gaskets leaking. removed and replaced left-hand engine cylinder number 2, and number 3 intake gaskets.",False
103518,"SCREW LOOSE, 1 FOR BAFFLE BEHIND OIL DIPSTICK TUBE. TIGHTENED LOOSE CYL #3 AFT BAFFLE SCREW.","screw loose, 1 for baffle behind oil dipstick tube. tightened loose cylinder number 3 aft baffle screw.",False
103519,R/H BAFFLE PLUG LOOSE. INSTALLED NEW BAFFLE PLUG.,right-hand baffle plug loose. installed new baffle plug.,False
103520,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED W/ NEW GASKET.,number 4 intake gasket leaking. removed and replaced with new gasket.,False
103523,R/H #1 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,right-hand number 1 intake gasket leaking. removed and replaced gasket.,False
103526,#3 & 4 INTAKES ARE LEAKING. REPLACED INTAKE GASKETS.,number 3 and number 4 intakes are leaking. replaced intake gaskets.,False
103527,"#1 CYL HAS LOW COMPRESSION (30/80). RAN A/C, OPS & LEAK CK GOOD.","number 1 cylinder has low compression, 30 out of 80. ran aircraft, operations and leak check good.",False
103530,"#1 CYL HAS LOW COMPRESSION (30/80). REMOVED BAFFLING, EXHAUST, ALTERNATOR, AIR INTAKE ELBOW","number 1 cylinder has low compression, 30 out of 80. removed baffling, exhaust, alternator, air intake elbow",False
103531,"#1 CYL HAS LOW COMPRESSION (30/80). REINSTALLED EXHAUST, BAFFLING, AIR INTAKE ELBOW, #1 INT","number 1 cylinder has low compression, 30 out of 80. reinstalled exhaust, baffling, air intake elbow, number 1 intake buffling",False
103533,"#1, 2, 3 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.","numbers 1, 2, 3 and 4 intake gaskets leaking. removed and replaced intake gaskets.",False
103535,#2 & 4 CYL HARNESS ANCHORS ARE BROKEN. INSTALLED NEW STANDOFFS.,number 2 and number 4 cylinder harness anchors are broken. installed new standoffs.,False
103536,R/H ENG #4 AFT BAFFLE CRACKED. STOP DRILLED CRACK.,right-hand engine number 4 aft baffle cracked. stop drilled crack.,False
103537,R/H ENG #2 & 4 INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED W/ NEW GASKETS.,right-hand engine number 2 and number 4 intake gaskets are leaking. removed and replaced with new gaskets.,False
103539,LUECO MARKINGS REQUIRED. MARKED ENGINE & CYLINDERS.,lueco markings required. marked engine and cylinders.,False
103541,R/H #1 INTAKE GASKET LEAKING. REMOVED & REPLACED W/ NEW GASKET.,right-hand number 1 intake gasket leaking. removed and replaced with new gasket.,False
103542,#3 & 4 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.,number 3 and number 4 intake leaking on right-hand engine. removed and replaced intake gaskets.,False
103543,"ENGINE QUIT AT IDLE, LOW RPM DURING TAXI, SMALL ADJUSTMENTS. ATTEMPTED TO START ENGINE SEVERAL TIMES W/ NO SUCCESS.","engine quit at idle, low rpm during taxi, small adjustments to fuel mixture. attempted to start engine several times with no success.",False
103544,L/H ENG #2 & 3 INTAKES ARE LEAKING. REPLACED #3 GASKET.,left-hand engine number 2 and number 3 intakes are leaking. replaced number 3 gasket.,False
103545,R/H ENG #1 & 3 ROCKER COVERS ARE LEAKING. LEAK CK GOOD.,right-hand engine number 1 and number 3 rocker covers are leaking. leak check good.,False
103546,"R/H ENG #4 INTAKE IS LEAKING. REPLACED GASKET, CLEANED AREA.","right-hand engine number 4 intake is leaking. replaced gasket, cleaned area.",False
103547,R/H ENG #1 & 3 ROCKER COVERS ARE LEAKING. REPLACED BOTH GASKETS.,right-hand engine number 1 and number 3 rocker covers are leaking. replaced both gaskets.,False
103548,L/H ENG #2 & 3 INTAKES ARE LEAKING. REMOVED & REPLACED #2 GASKET.,left-hand engine number 2 and number 3 intakes are leaking. removed and replaced number 2 gasket.,False
103549,L/H ENG #4 CYL HAS NO COMPRESSION. REMOVED ROCKER COVER & STAKED VALVE W/ NO EFFORT.,left-hand engine number 4 cylinder has no compression. removed rocker cover and staked valve with no effort.,False
103550,"L/H ENG #4 CYL HAS NO COMPRESSION. REMOVED #4 CYL BAFFLES, OIL LINES & OIL COOLER. REMOVED","left-hand engine number 4 cylinder has no compression. removed number 4 cylinder baffles, oil lines and oil cooler.",False
103551,L/H ENG #4 CYL HAS NO COMPRESSION. COMPLETED REINSTALLATION OF CYL #4 BAFFLING. REINSTALLE,left-hand engine number 4 cylinder has no compression. completed reinstallation of cylinder number 4 baffling.,False
103553,#4 ROCKER GASKET LEAKING. REMOVED & REPLACED W/ NEW GASKET.,number 4 rocker gasket leaking. removed and replaced with new gasket.,False
103554,#2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced number 2 intake gasket.,False
103555,START ASSIST. STARTED A/C FOR PILOT.,start assist. started aircraft for pilot.,False
103557,"#4 INTAKE, O/B BOLT LOCK WASHER WRONG POSITION. INSTALLED NEW LOCK WASHER TO CORRECT POSITION.","number 4 intake, outboard bolt lock washer wrong position. installed new lock washer to correct position.",False
103558,"#4 INTAKE GASKET LEAKING, R/H ENGINE. REPLACED GASKET.","number 4 intake gasket leaking, right-hand engine. replaced gasket.",False
103559,R/H ENG #3 BAFFLE SEAL SECTION LOOSE. REMOVED & REPLACED BAFFLE SEAL.,right-hand engine number 3 baffle seal section loose. removed and replaced baffle seal.,False
103561,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED #4 INTAKE GASKET.,number 4 intake gasket leaking. removed and replaced number 4 intake gasket.,False
103563,SCREW MISSING ON #1 OUTER CYLINDER BAFFLING. REPLACED MISSING SCREW W/ REQUIRED HARDWARE.,screw missing on number 1 outer cylinder baffling. replaced missing screw with required hardware.,False
103564,AFT CRANKCASE SPIN BOLT MISSING NUT. INSTALLED NUT & WASHER. TORQUED.,aft crankcase spin bolt missing nut. installed nut and washer. torqued.,False
103565,R/H SIDE BAFFLE PLUG LOOSE W/ TABS BROKEN. REMOVED & REPLACED W/ NEW BAFFLE PLUG.,right-hand side baffle plug loose with tabs broken. removed and replaced with new baffle plug.,False
103566,THROTTLE AT IDLE ENGINE RAN ROUGH. RAN UP ENGINE TO OPERATING TEMPS. ENGINE IDLE SPEED & M,throttle at idle engine ran rough. ran up engine to operating temperatures.,False
103567,R/H ENG REAR BAFFLE MOUNTING SCREW LOOSE. TIGHTENED SCREW.,right-hand engine rear baffle mounting screw loose. tightened screw.,False
103572,"R/H ENG, L/H REAR BAFFLE SUPPORT CRACKED. STOP DRILLED CRACK.","right-hand engine, left-hand rear baffle support cracked. stop drilled crack.",False
103576,#4 RUBBER BAFFLE SEAL TORN ON R/H ENGINE. REATTACHED RUBBER BAFFLE SEAL.,number 4 rubber baffle seal torn on right-hand engine. reattached rubber baffle seal.,False
103577,"INTAKES #2, 3 & 4 ARE LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","intakes numbers 2, 3 and 4 are leaking on left-hand engine. removed and replaced intake gaskets.",False
103579,CYL #4 ROCKER COVER GASKET LEAKING. REPLACED ROCKER COVER GASKET.,cylinder number 4 rocker cover gasket leaking. replaced rocker cover gasket.,False
103581,LEFT ENGINE BLEED AIR LINE CHAFING. REPOSITIONED LINE.,left engine bleed air line chafing. repositioned line.,False
103582,L/H AFT COWL I/B ACCESS PANEL SCREW STRIPPED. REMOVED SCREW & REPLACED W/ NEW.,left-hand aft cowl inboard access panel screw stripped. removed screw and replaced with new.,False
103583,"L/H ENGINE REPORTED AS SMOKING AFTER SHUT DOWN. INSPECTED PURGE SYSTEM, CK'ED OK.","left-hand engine reported as smoking after shutdown. inspected purge system, checked ok.",False
103585,#2 & 3 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 2 and number 3 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
103588,CYL #1 ROCKER GASKET LEAKING. REMOVED & REPLACED GASKET.,cylinder number 1 rocker gasket leaking. removed and replaced gasket.,False
103591,START ASSIST. STARTED A/C FOR PILOT.,start assist. started aircraft for pilot.,False
103592,#2 INTAKE GASKET LEAKING. REPLACED GASKET.,number 2 intake gasket leaking. replaced gasket.,False
103593,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED W/ NEW GASKET.,number 2 intake gasket leaking. removed and replaced with new gasket.,False
103594,#2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced number 2 intake gasket.,False
103595,#2 INTAKE LEAKS. REMOVED & REPLACED W/ NEW INTAKE GASKET.,number 2 intake leaks. removed and replaced with new intake gasket.,False
103596,#2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,number 2 and number 4 intake gaskets leaking. removed and replaced intake gaskets.,False
103597,#3 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 3 and number 4 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
103599,"R/H #3 ROCKER COVER LEAKING. REMOVED, CLEANED & INSTALLED NEW GASKET.","right-hand number 3 rocker cover leaking. removed, cleaned and installed new gasket.",False
103601,"L/H ENGINE #2, 3, 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS W/ NEW.","left-hand engine numbers 2, 3, and 4 intake gaskets leaking. removed and replaced intake gaskets with new.",False
