example_id,record_id,field,raw_problem,raw_action,raw_text,reference_text,reference_edit,automatic_category,review_reason,source_matches_reference_source,review_status,review_comment,valid_primary,_merge,expert_reference_valid,include_extended_reference,reference_scope,decision_basis,qc_flag,review_method,reviewed_on,amin_abbreviation_evidence,amin_misspelling_evidence,numeral_or_symbol_expansion
103636::combined,103636,combined,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #4 CYL ROCKER COVER GASKET.,#4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #4 CYL ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER FOUR CYLINDER ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103638::combined,103638,combined,START ASSIST REQUIRED.,STARTED A/C USING NORMAL PROCEDURES.,START ASSIST REQUIRED. STARTED A/C USING NORMAL PROCEDURES.,START ASSIST REQUIRED. STARTED AIRCRAFT USING NORMAL PROCEDURES.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
103639::combined,103639,combined,START ASSIST REQUIRED.,STARTED A/C USING NORMAL PROCEDURES.,START ASSIST REQUIRED. STARTED A/C USING NORMAL PROCEDURES.,START ASSIST REQUIRED. STARTED AIRCRAFT USING NORMAL PROCEDURES.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
103640::combined,103640,combined,#4 INTAKE GASKET LEAKING.,"REMOVED, CLEANED & REPLACED W/ NEW GASKET.","#4 INTAKE GASKET LEAKING. REMOVED, CLEANED & REPLACED W/ NEW GASKET.","NUMBER FOUR INTAKE GASKET LEAKING. REMOVED, CLEANED AND REPLACED WITH NEW GASKET.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103641::combined,103641,combined,L/H REAR ENGINE BAFFLE CRACKED.,STOP DRILLED CRACK.,L/H REAR ENGINE BAFFLE CRACKED. STOP DRILLED CRACK.,LEFT-HAND REAR ENGINE BAFFLE CRACKED. STOP DRILLED CRACK.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
103642::combined,103642,combined,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER TWO INTAKE GASKET LEAKING. REMOVED AND REPLACED NUMBER TWO INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103643::combined,103643,combined,#2 & 4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,NUMBER TWO AND NUMBER FOUR ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
103644::combined,103644,combined,"ENGINE BAFFLE CRACKED, ABOVE #1 CYL.",STOP DRILLED CRACK.,"ENGINE BAFFLE CRACKED, ABOVE #1 CYL. STOP DRILLED CRACK.","ENGINE BAFFLE CRACKED, ABOVE NUMBER ONE CYLINDER. STOP DRILLED CRACK.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
103645::combined,103645,combined,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
103646::combined,103646,combined,CYL #2 & 4 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,CYL #2 & 4 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKETS.,CYLINDER NUMBER TWO AND NUMBER FOUR INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103647::combined,103647,combined,ROCKER COVER GASKET CYL #3 & 4 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,ROCKER COVER GASKET CYL #3 & 4 LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,ROCKER COVER GASKET CYLINDER NUMBER THREE AND NUMBER FOUR LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103648::combined,103648,combined,R/H BAFFLE SPRING BROKEN.,INSTALLED NEW BAFFLE SPRING.,R/H BAFFLE SPRING BROKEN. INSTALLED NEW BAFFLE SPRING.,RIGHT-HAND BAFFLE SPRING BROKEN. INSTALLED NEW BAFFLE SPRING.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103649::combined,103649,combined,#2 CYL INTAKE GASKET LEAKING.,REPLACED INTAKE GASKET.,#2 CYL INTAKE GASKET LEAKING. REPLACED INTAKE GASKET.,NUMBER TWO CYLINDER INTAKE GASKET LEAKING. REPLACED INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103650::combined,103650,combined,#1 CYL ROCKER COVER LEAKING.,REPLACED ROCKER COVER GASKET.,#1 CYL ROCKER COVER LEAKING. REPLACED ROCKER COVER GASKET.,NUMBER ONE CYLINDER ROCKER COVER LEAKING. REPLACED ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103651::combined,103651,combined,R/H #3 INTAKE GASKET IS LEAKING.,REPLACED #3 INTAKE GASKET.,R/H #3 INTAKE GASKET IS LEAKING. REPLACED #3 INTAKE GASKET.,RIGHT-HAND NUMBER THREE INTAKE GASKET IS LEAKING. REPLACED NUMBER THREE INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103652::combined,103652,combined,R/H #3 AFT BAFFLE SEAL HAS A HOLE.,REMOVED SEAL & INSTALLED NEW SEAL W/ POP RIVETS.,R/H #3 AFT BAFFLE SEAL HAS A HOLE. REMOVED SEAL & INSTALLED NEW SEAL W/ POP RIVETS.,RIGHT-HAND NUMBER THREE AFT BAFFLE SEAL HAS A HOLE. REMOVED SEAL AND INSTALLED NEW SEAL WITH POP RIVETS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103653::combined,103653,combined,CYL #3 BAFFLE SCREW LOOSE.,TIGHTENED #3 CYL BAFFLE SCREW.,CYL #3 BAFFLE SCREW LOOSE. TIGHTENED #3 CYL BAFFLE SCREW.,CYLINDER NUMBER THREE BAFFLE SCREW LOOSE. TIGHTENED NUMBER THREE CYLINDER BAFFLE SCREW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
103654::combined,103654,combined,L/H ENG INTAKE 2 & 3 LEAKING.,REMOVED & REPLACED GASKETS.,L/H ENG INTAKE 2 & 3 LEAKING. REMOVED & REPLACED GASKETS.,LEFT-HAND ENGINE INTAKE TWO AND THREE LEAKING. REMOVED AND REPLACED GASKETS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
103655::combined,103655,combined,BAFFLE SEAL LOOSE ABOVE #4 CYL ON L/H ENGINE.,SECURED BAFFLE SEAL.,BAFFLE SEAL LOOSE ABOVE #4 CYL ON L/H ENGINE. SECURED BAFFLE SEAL.,BAFFLE SEAL LOOSE ABOVE NUMBER FOUR CYLINDER ON LEFT-HAND ENGINE. SECURED BAFFLE SEAL.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
