pair_id,query_id,query_problem,candidate_problem_x,problem_relevance_0_1_2,phase_a_notes,candidate_id,rank,selected_mode,query_true_historical_action_family,candidate_historical_action,candidate_historical_action_family,candidate_problem_y,candidate_cluster_id,candidate_leakage_group_id,retrieval_score,action_applicability_0_1_2,phase_b_notes
MR-34c042f783cc8c1e,102624,COWL SEAL BY #2 CYL NEEDS TO BE REATTCHED TO BAFFLING.,#1 CYL BAFFLING CRACK EXTENDING BEYOND STOP DRILL.,1,"Related maintenance area, but core problem differs: baffle seal defect versus baffle crack.",103258,1,structure,Replace,STOP DRILLED CRACK & INSTALLED DOUBLER PLATE IN REFEREN,Replace,#1 CYL BAFFLING CRACK EXTENDING BEYOND STOP DRILL.,EC-95dde7a49769529c,LG-95dde7a49769529c,0.6666666666666665,0,Historical action addresses a different component/fault or provides no meaningful action for the query.
MR-a72878689106ceb4,100540,#1 INTAKE GASKET LEAKS.,#2 INTAKE GASKET IS LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (1 versus 2).",100959,5,structure,Replace,REMOVED & REPLACED GASKET.,Replace,#2 INTAKE GASKET IS LEAKING.,EC-53f353a420cf4fcc,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-984dbf80bdb31a0c,105116,"R/H BAFFLE SEAL, BY #2 CYL, TORN.",#4 CYL BAFFLE PIECE DAMAGED.,0,Different core problems: baffle seal defect versus other.,104795,4,structure,Replace,REPLACED BAFFLE SECTION.,Replace,#4 CYL BAFFLE PIECE DAMAGED.,EC-f0e637f4ad2bd334,LG-f0e637f4ad2bd334,0.8,0,
MR-39005c3081e20c16,103758,"L/H ENG, L/H FWD BAFFLE SEAL IS LOOSE.","L/H ENG, L/H REAR ENGINE BAFFLE SEAL LOOSE.",1,"Same baffle seal defect, but the specified location conflicts (front versus aft).",104114,4,structure,Adjust,REATTACHED ENGINE BAFFLE SEAL.,Service,"L/H ENG, L/H REAR ENGINE BAFFLE SEAL LOOSE.",EC-e703a9653e1ab1fe,LG-e703a9653e1ab1fe,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-23046c91093b40d7,101371,AFT BAFFLE BRACKET MISSING SCREW.,SCREW MISSING ON #3 BAFFLE BRACKET.,1,"Same baffle bracket missing a screw, but aft-bracket versus cylinder-3 bracket location differs materially.",103622,1,structure,Replace,FOUND SCREW & REINSTALLED.,Diagnose,SCREW MISSING ON #3 BAFFLE BRACKET.,EC-42db9fa545b5f597,LG-1b9f539921ee9421,0.95,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-eb1f8954281cc26d,103861,#4 INDUCTION TUBE GASKET LEAKING.,L/H ENG #3 & 4 CYL INTAKE GASKETS LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (4 versus 3,4).",106122,1,structure,Replace,"REMOVED COWL, REMOVED & REPLACED GASKETS. REINSTALLED C",Replace,L/H ENG #3 & 4 CYL INTAKE GASKETS LEAKING.,EC-4806f7911e096a20,LG-4285908bb8f7434c,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-a3acf751af4391b5,100264,#3 INTAKE LEAKING AT CLAMP.,#4 INTAKE LEAKING ON L/H ENGINE.,1,"Same intake leak, but the specified cylinder set conflicts (3 versus 4).",101966,4,structure,Adjust,REMOVED & REPLACED #4 INTAKE GASKET ON L/H ENG.,Replace,#4 INTAKE LEAKING ON L/H ENGINE.,EC-3fd1e88fe4572cdd,LG-4285908bb8f7434c,0.8,1,"Intake-gasket replacement is relevant leak evidence, but the query explicitly locates the leak at the clamp, which may require a different correction."
MR-2e11cd11c36a7944,104621,INSPECTED & FOUND CRANKSHAFT TO BE GOUGED BEHIND CRANKSHAFT,#3 CYL LOWER SPARK PLUG BOSS THREADS DAMAGED.,0,Different core problems: crankshaft gouge versus other.,101958,5,structure,Replace,"CLEANED THREADS W/ 18MM TAP, INSPECTED THREADS, THREADS",Inspect,#3 CYL LOWER SPARK PLUG BOSS THREADS DAMAGED.,EC-c3e6292cb0630d55,LG-c3e6292cb0630d55,0.4875,0,
MR-bf79fd36169e5947,105178,#1 ROCKER COVER GASKET LEAKS.,"CYL #4, 1 ROCKER COVER GASKET LEAKING.",1,"Same rocker-cover gasket defect, but the specified cylinder set conflicts (1 versus 1,4).",100930,5,structure,Replace,"REMOVED & REPLACED CYL #1, 4 ROCKER COVER GASKETS.",Replace,"CYL #4, 1 ROCKER COVER GASKET LEAKING.",EC-14f12b0e42697a3f,LG-608d782c2258dd59,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-238efdf6c486ae7e,101410,REAR R/H ENGINE BAFFLE BRACKET CRACKED.,"CRACK IN ENGINE COOLING BAFFLE, AROUND LANDING LIGHT WIRE SE",1,"Related maintenance area, but core problem differs: baffle bracket crack versus baffle crack.",102324,5,structure,Replace,STOP DRILLED CRACK.,Other,"CRACK IN ENGINE COOLING BAFFLE, AROUND LANDING LIGHT WIRE SE",EC-f7d0ad5da78bb048,LG-f7d0ad5da78bb048,0.8,1,"Related corrective action, but an important component/fault distinction limits direct applicability."
MR-fe187c63532d1440,104071,"R/H ENG, R/H REAR BAFFLE IS CRACKED.",R/H ENG BAFFLE CRACKED ON LEFT SIDE OF OIL COOLER.,1,"Same cracked R/H engine baffle, but rear-baffle versus oil-cooler location differs materially.",102539,2,structure,Inspect,SEPERATED FROM SIDE BAFFLE & FOUND CRACK TO BE PREVIOUS,Diagnose,R/H ENG BAFFLE CRACKED ON LEFT SIDE OF OIL COOLER.,EC-0eec8502fc5d397f,LG-0eec8502fc5d397f,1.0,1,"Inspection confirmed the same baffle-crack condition, but no new corrective action is recorded."
MR-afcbd352e375e177,103943,ALL ROCKER COVER SCREWS LOOSE.,"#2, 3, 4 ROCKER COVER SCREWS LOOSE ON R/H ENG.",1,"Same loose rocker-cover screws, but all cylinders versus cylinders 2, 3, and 4 is a material scope mismatch.",102775,3,structure,Adjust,"TIGHTENED ALL SCREWS ON #2, 3, 4 ROCKER COVERS.",Adjust,"#2, 3, 4 ROCKER COVER SCREWS LOOSE ON R/H ENG.",EC-25c464b19e76ef18,LG-25c464b19e76ef18,1.0,1,"Tightening cylinders 2, 3 and 4 is relevant, but it covers only part of the query for all rocker-cover screws."
MR-9fc8aa98db7abc70,101458,#3 CYLINDER ON R/H ENGINE HAS LOW COMPRESSION.,R/H ENGINE #4 CYL LOW ON COMPRESSION (30 LBS).,1,"Same low cylinder compression, but the specified cylinder set conflicts (3 versus 4).",104365,2,structure,Diagnose,"ADDED 8 QTS OF MINERAL OI. RAN ENGINE, NO LEAKS. OPS CK",Other,R/H ENGINE #4 CYL LOW ON COMPRESSION (30 LBS).,EC-c6456d79d446e259,LG-c6456d79d446e259,0.8,0,Adding oil and recording an operational check does not diagnose or correct the low-compression condition.
MR-e7aab03d5d3bee30,102952,AUTO RE-IGN DOES NOT ACTIVATE W/ LOW N2 CONDITIONS.,COMPRESSION IS LOW #2 CYLINDER.,0,Different core problems: auto re-ignition failure versus low cylinder compression.,106075,1,structure,Diagnose,REINSTALLED CYLINDER TO ENGINE & TORQUE BASE NUTS TO SP,Adjust,COMPRESSION IS LOW #2 CYLINDER.,EC-d486e397d74b1674,LG-128e4577464b4123,0.3,0,
MR-b2c7f082bbc8dbb2,100095,ROCKER BOX COVER SCREWS LOOSE.,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL).,0,Different core problems: rocker-cover loose screws versus intake tube loose/damaged.,100024,3,structure,Adjust,TIGHTENED HOSE CLAMPS.,Adjust,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL).,EC-4d3f1a1149d21098,LG-4d3f1a1149d21098,0.6,0,
MR-33f22e69a3dc4b8d,105116,"R/H BAFFLE SEAL, BY #2 CYL, TORN.",R/H ENG FWD CYL #2 BAFFLE SEAL IS TORN.,2,"Same core problem; position is stated on only one side, without contradiction.",101538,3,structure,Replace,REMOVED & REPLACED BAFFLE SEAL W/ NEW.,Replace,R/H ENG FWD CYL #2 BAFFLE SEAL IS TORN.,EC-ffd17431349bb99e,LG-3ba1e9db59e83dce,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-e845aa5b73efefcc,100006,ROCKER BOX COVER SCREWS LOOSE (ALL CYL).,CYL #2 BAFFLE SEAL IS LOOSE.,0,Different core problems: rocker-cover loose screws versus baffle seal defect.,104454,5,structure,Adjust,RESECURED BAFFLE SEAL.,Adjust,CYL #2 BAFFLE SEAL IS LOOSE.,EC-3cc62cea8822eea5,LG-37ac3da11bdb9f3b,0.8,0,
MR-26116ec3bc84be4c,101598,CYL #2 & 3 INTAKES ARE LEAKING.,"R/H ENG, CYL #2, 3, 4 INTAKES ARE LEAKING.",1,"Same intake leak, but the specified cylinder set conflicts (2,3 versus 2,3,4).",100980,1,structure,Replace,REMOVED & REPLACED INTAKE GASKETS.,Replace,"R/H ENG, CYL #2, 3, 4 INTAKES ARE LEAKING.",EC-8b8a06a3df51dc58,LG-8b8a06a3df51dc58,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-2af8368ba7c067b7,100032,RIGHT ENG #4 AIR BAFFLE IS CRACKED,"L/H ENG, L/H AFT BAFFLE CRACKED, SEVERAL PLACES.",1,"Same baffle crack, but engine side conflicts (right versus left).",102328,1,structure,Replace,LEAK CK PROP OIL LINE - GOOD.,Other,"L/H ENG, L/H AFT BAFFLE CRACKED, SEVERAL PLACES.",EC-b0a836b812ff7070,LG-b0a836b812ff7070,0.8,0,A propeller-oil-line leak check does not diagnose or repair the cracked engine baffle.
MR-49cf81af144a1e46,103173,#2 & 4 INTAKES LEAKING.,INTAKES 2 & 4 LEAKING ON R/H ENGINE.,2,"Same core problem; engine side is stated on only one side, without contradiction.",106109,2,structure,Replace,CLINDERS NEED TO BE REPLACED. ,Replace,INTAKES 2 & 4 LEAKING ON R/H ENGINE.,EC-97caa6160c52c03f,LG-4285908bb8f7434c,1.0,0,Historical record is unresolved/recommendation-only rather than a completed useful action.
MR-3ef57f6477282be7,101898,#3 INDUCTION TUBE GASKET LEAKING.,L/H ENG #3 & 4 CYL INTAKE GASKETS LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (3 versus 3,4).",106122,1,structure,Replace,"REMOVED COWL, REMOVED & REPLACED GASKETS. REINSTALLED C",Replace,L/H ENG #3 & 4 CYL INTAKE GASKETS LEAKING.,EC-4806f7911e096a20,LG-4285908bb8f7434c,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-d73bb6798cc10c64,100991,#2 INDUCTION TUBE GASKET LEAKING.,"CYL #1, 2, 4 INTAKE GASKETS LEAKING.",1,"Same intake leak, but the specified cylinder set conflicts (2 versus 1,2,4).",106089,3,structure,Replace,REMOVED & REPLACED GASKETS.,Replace,"CYL #1, 2, 4 INTAKE GASKETS LEAKING.",EC-47ad4117e588d4c8,LG-4285908bb8f7434c,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-579096957f933c84,104702,L/H ENG #2 CYL HAS LOW COMPRESSION.,#4 CYL ON L/H ENG HAS LOW COMPRESSION. LEAKING FROM EXHAUST,1,"Same low cylinder compression, but the specified cylinder set conflicts (2 versus 4).",102943,5,structure,Replace,"REINSTALLED AFT MUFFLER ASSY, CARB HEAT BOX. RAN ENGINE",Other,#4 CYL ON L/H ENG HAS LOW COMPRESSION. LEAKING FROM EXHAUST,EC-5032c317cd8729ef,LG-5032c317cd8729ef,1.0,0,Reinstalling the muffler/carb-heat assembly and running the engine does not show correction of low compression.
MR-de68941e5f506493,101434,"R/H ENG CYL #4, 3 INTAKE GASKETS LEAKING.",R/H ENG CYL #3 & 4 INTAKE GASKETS LEAKING.,2,"Same core problem with compatible recorded component, defect, and context.",102868,4,structure,Replace,REPLACED GASKETS.,Replace,R/H ENG CYL #3 & 4 INTAKE GASKETS LEAKING.,EC-6c76ea204188f551,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-f13906ed7e0f325f,100991,#2 INDUCTION TUBE GASKET LEAKING.,"R/H ENGINE #4 INTAKE LEAKING, AND #3 INTAKE.",1,"Same intake leak, but the specified cylinder set conflicts (2 versus 3,4).",106086,4,structure,Replace,REPLACED GASKET.,Replace,"R/H ENGINE #4 INTAKE LEAKING, AND #3 INTAKE.",EC-3fd12f5460e599ff,LG-3fd12f5460e599ff,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-c09c92a47012837c,105480,#1 & 3 INTAKES LEAKING.,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",1,"Same intake leak, but the specified cylinder set conflicts (1,3 versus 2,3,4).",103495,5,structure,Replace,REPLACED INTAKE GASKETS ON R/H ENGINE.,Replace,"INTAKES 2, 3 & 4 LEAKING ON R/H ENGINE.",EC-acfd9a8357993041,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-8f4d36329a466cfa,100629,#2 INTAKE GASKET LEAKS.,#2 INTAKE GASKET IS LEAKING.,2,"Same core problem with compatible recorded component, defect, and context.",100959,5,structure,Replace,REMOVED & REPLACED GASKET.,Replace,#2 INTAKE GASKET IS LEAKING.,EC-53f353a420cf4fcc,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-5ff9ad893468b2f6,101264,CYL #3 ROCKER COVER IS MISSING A SCREW.,#3 CYL BAFFLE IS MISSING SCREW ON BRACKET.,0,Different core problems: rocker-cover missing screw versus baffle missing hardware.,102105,2,structure,Replace,INSTALLED NEW SCREW.,Replace,#3 CYL BAFFLE IS MISSING SCREW ON BRACKET.,EC-bae4f90eacb60d31,LG-1b9f539921ee9421,0.8666666666666667,0,
MR-0b7456af479a745c,100716,R/H ENG CORNER BRACKET BY PROP CABLE IS CRACKED.,R/H ENG #4 BAFFLE CRACKED AT OIL COOLER.,0,Different core problems: structural crack versus baffle crack.,103946,5,structure,Replace,STOP DRILLED CRACK.,Other,R/H ENG #4 BAFFLE CRACKED AT OIL COOLER.,EC-9a19bda22c2b7c4c,LG-486dfcf538c059ba,0.7333333333333334,0,
MR-f788ff132d67d175,105592,SMALL RUST SPOT ON AFT TOP L/H (L/H ENGINE MOUNT).,REMOVE ZIP TIES FROM ENGINE MOUNT.,1,"Related maintenance area, but core problem differs: engine-mount rust versus engine-mount attachment.",105629,3,structure,Inspect,REMOVED ALL ZIP TIES FROM ENGINE MOUNT.,Other,REMOVE ZIP TIES FROM ENGINE MOUNT.,EC-a02394fab1d32161,LG-a02394fab1d32161,0.6785714285714286,0,Historical action does not treat the queried engine-mount rust condition.
MR-bed1d8f7ff6b79d0,104674,R/H REAR BAFFLE INSP HOLE WORN.,#1 CYL FWD BAFFLE SEAL HAS A HOLE WORN IN IT.,1,"Related maintenance area, but core problem differs: baffle worn hole versus baffle seal defect.",103504,1,structure,Replace,REPAIRED W/ HIGH TEMP SILICONE.,Repair,#1 CYL FWD BAFFLE SEAL HAS A HOLE WORN IN IT.,EC-205c8aa30c40196d,LG-205c8aa30c40196d,0.8,0,Historical action addresses a different component/fault or provides no meaningful action for the query.
MR-def085836d3d3798,104674,R/H REAR BAFFLE INSP HOLE WORN.,FWD BLACK ENG SEAL WORN.,1,"Related maintenance area, but core problem differs: baffle worn hole versus cowl/engine seal wear.",103421,4,structure,Replace,INSTALLED RTV SILICONE IN WORN AREAS.,Replace,FWD BLACK ENG SEAL WORN.,EC-24797eab80c726f1,LG-24797eab80c726f1,0.6,0,Action treats worn seal material rather than the queried baffle inspection hole.
MR-ebb3a1b5c936bbd1,100641,R/H ENG #2 & 4 INDUCTION TUBE GASKETS LEAKING.,"#2 & 4 INTAKE GASKETS ARE LEAKING, L/H ENG.",1,"Same intake leak, but engine side conflicts (right versus left).",102095,5,structure,Replace,"REMOVED & REPLACED INTAKE GASKETS, L/H ENG.",Replace,"#2 & 4 INTAKE GASKETS ARE LEAKING, L/H ENG.",EC-f5a1525fecba6315,LG-f5a1525fecba6315,0.8,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-ad03be8eb542d77e,100541,ALL ROCKER COVER SCREWS ARE LOOSE.,ALL ROCKER COVER SCREWS LOOSE & 1 MISSING.,1,"Related maintenance area, but core problem differs: rocker-cover loose screws versus rocker-cover missing screw.",101788,2,structure,Adjust,REPLACED MISSING SCREW & TIGHTENED ALL SCREWS.,Replace,ALL ROCKER COVER SCREWS LOOSE & 1 MISSING.,EC-98d653f24f28595a,LG-98d653f24f28595a,1.0,2,Replacing the missing screw and tightening all screws fully addresses the loose-screw query.
MR-f1a071ca69550a60,105610,#3 & 4 INTAKES LEAKING.,L/H ENG #2 & 3 INTAKES ARE LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (3,4 versus 2,3).",103544,4,structure,Replace,REPLACED #3 GASKET.,Replace,L/H ENG #2 & 3 INTAKES ARE LEAKING.,EC-410f2059a575ccfa,LG-4285908bb8f7434c,1.0,1,"Correct intake-gasket action, but it covers only part of the compound query."
MR-021850b7d8ca4883,104157,#2 & 3 INTAKES LEAKING.,L/H ENG #2 & 3 INTAKES ARE LEAKING.,2,"Same core problem; engine side is stated on only one side, without contradiction.",103544,4,structure,Replace,REPLACED #3 GASKET.,Replace,L/H ENG #2 & 3 INTAKES ARE LEAKING.,EC-410f2059a575ccfa,LG-4285908bb8f7434c,1.0,1,"Correct intake-gasket action, but it covers only part of the compound query."
MR-80f31396f1cd314d,100629,#2 INTAKE GASKET LEAKS.,L/H ENG #4 CYL INTAKE GASKET IS LEAKING.,1,"Same intake leak, but the specified cylinder set conflicts (2 versus 4).",103605,1,structure,Replace,REMOVED & REPLACED GASKET.,Replace,L/H ENG #4 CYL INTAKE GASKET IS LEAKING.,EC-9187c760c59569da,LG-4285908bb8f7434c,1.0,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-49dc9c23c55e5d06,101458,#3 CYLINDER ON R/H ENGINE HAS LOW COMPRESSION.,"LOW COMPRESSION ON CYLINDER #2, L/H ENGINE.",1,"Same low cylinder compression, but engine side conflicts (right versus left).",106021,1,structure,Diagnose,FOUND COMPRESSION BELOW 40/80 PSI & LEAKING OUT EXHAUST,Diagnose,"LOW COMPRESSION ON CYLINDER #2, L/H ENGINE.",EC-b1b42a92c60e1f6d,LG-128e4577464b4123,1.0,1,"Relevant diagnostic/verification evidence, but no clear corrective resolution is recorded."
MR-3384dc2bf36dd790,102327,#3 INDUCTION TUBE GASKET LEAKING.,"CYL #1, 2, 4 INTAKE GASKETS LEAKING.",1,"Same intake leak, but the specified cylinder set conflicts (3 versus 1,2,4).",106089,3,structure,Replace,REMOVED & REPLACED GASKETS.,Replace,"CYL #1, 2, 4 INTAKE GASKETS LEAKING.",EC-47ad4117e588d4c8,LG-4285908bb8f7434c,0.6,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-9c2a06f413d94643,103623,FOUND BROKEN COVER SCREW ON GROUND.,R/H REAR ENGINE BAFFLE SUPPORT BRACKET RIVETS BROKEN.,0,Only the generic broken condition overlaps; a cover screw and broken baffle-support rivets are different problems.,101806,4,structure,Replace,"LOOSENED OIL COOLER, OIL PRESSURE LINE. RE-RIVETED BAFF",Other,R/H REAR ENGINE BAFFLE SUPPORT BRACKET RIVETS BROKEN.,EC-6886c3943f33233e,LG-6886c3943f33233e,0.6,0,
MR-532048223cc2df41,102381,L/H ENG #3 INDUCTION TUBE GASKET LEAKING.,"#2 & 4 INTAKE GASKETS ARE LEAKING, L/H ENG.",1,"Same intake leak, but the specified cylinder set conflicts (3 versus 2,4).",102095,5,structure,Replace,"REMOVED & REPLACED INTAKE GASKETS, L/H ENG.",Replace,"#2 & 4 INTAKE GASKETS ARE LEAKING, L/H ENG.",EC-f5a1525fecba6315,LG-f5a1525fecba6315,0.8,2,Completed intake-gasket correction is directly transferable across cylinder slots.
MR-b864cffeb0cacfe0,101194,ROCKER BOX COVER SCREWS LOOSE.,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYLS).,0,Different core problems: rocker-cover loose screws versus intake tube loose/damaged.,100026,2,structure,Adjust,TIGHTENED HOSE CLAMPS.,Adjust,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYLS).,EC-134da831ec3f7c78,LG-4d3f1a1149d21098,0.6,0,
MR-6e9b141dad6bb91e,106156,BAFFLE PLUG DAMAGED.,"BAFFLE PLUG DAMAGED, REQUIRES REPLACEMENT.",2,"Same core problem with compatible recorded component, defect, and context.",103244,1,structure,Replace,REMOVED & REPLACED BAFFLE PLUG.,Replace,"BAFFLE PLUG DAMAGED, REQUIRES REPLACEMENT.",EC-91139f1be1abd938,LG-91139f1be1abd938,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-46bd6f77d20c83b9,102316,ENGINE AFT BAFFLE CYL #3 AREA HAS SHEARED RIVETS ON SUPPORT,TAB ON #3 CYL AFT BAFFLE RIVETS SHEARED OFF.,2,"Same core problem with compatible recorded component, defect, and context.",105807,3,structure,Replace,REMOVED & REPLACED RIVETS.,Replace,TAB ON #3 CYL AFT BAFFLE RIVETS SHEARED OFF.,EC-3257232787540a28,LG-3257232787540a28,0.8,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-b8f66d1320f3475c,103373,"R/H FWD BAFFLE, #1 CYL SIDE, HAS A CRACK.",BAFFLE IS CRACKED ABOVE #1 CYL.,1,"Same cracked cylinder-1 baffle, but forward-side versus above-cylinder location differs materially.",102745,2,structure,Repair,STOP DRILLED CRACK & INSTALLED PATCH AROUND CRACKED ARE,Replace,BAFFLE IS CRACKED ABOVE #1 CYL.,EC-fbae36f27e47e735,LG-ab88affdca25a745,1.0,2,Historical action directly addresses the same maintenance condition; slot/location differences are transferable.
MR-9f947a87e1bf75e4,104219,BOTH OIL COOLERS DIRTY.,SNIFFLER VALVE DIRTY.,0,Different core problems: oil-cooler contamination versus contamination.,103047,5,structure,Service,CLEANED SNIFFLER VALVES.,Service,SNIFFLER VALVE DIRTY.,EC-33a36d1881741dec,LG-5027701bd7fa9f57,0.6,0,
MR-979c83e3ace07e3c,101194,ROCKER BOX COVER SCREWS LOOSE.,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL).,0,Different core problems: rocker-cover loose screws versus intake tube loose/damaged.,100024,3,structure,Adjust,TIGHTENED HOSE CLAMPS.,Adjust,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL).,EC-4d3f1a1149d21098,LG-4d3f1a1149d21098,0.6,0,
MR-3d9df847afa98774,100716,R/H ENG CORNER BRACKET BY PROP CABLE IS CRACKED.,"LOWER AFT COWL, L/H ENG STARTER GEN AIR VENT HAS CRACK.",0,"Both mention a crack, but a prop-cable corner bracket and a starter-generator cowl air vent are different core components.",105655,1,structure,Replace,APPLIED SEALANT TO CRACK.,Other,"LOWER AFT COWL, L/H ENG STARTER GEN AIR VENT HAS CRACK.",EC-c24a0b8f0dc557b6,LG-c24a0b8f0dc557b6,0.7333333333333334,0,
