example_id,record_id,field,raw_problem,raw_action,raw_text,reference_text,reference_edit,automatic_category,review_reason,source_matches_reference_source,review_status,review_comment,valid_primary,_merge,expert_reference_valid,include_extended_reference,reference_scope,decision_basis,qc_flag,review_method,reviewed_on,amin_abbreviation_evidence,amin_misspelling_evidence,numeral_or_symbol_expansion,input_text,target_text,cluster_id,split
102889::combined,102889,combined,"ROCKER COVERS 1, 2, 3 & 4 LEAKING ON R/H ENGINE.",REMOVED ALL R/H ROCKER COVER GASKETS & REPLACED.,"ROCKER COVERS 1, 2, 3 & 4 LEAKING ON R/H ENGINE. REMOVED ALL R/H ROCKER COVER GASKETS & REPLACED.","ROCKER COVERS ONE, TWO, THREE AND FOUR LEAKING ON RIGHT-HAND ENGINE. REMOVED ALL RIGHT-HAND ROCKER COVER GASKETS AND REPLACED.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: ROCKER COVERS 1, 2, 3 & 4 LEAKING ON R/H ENGINE. REMOVED ALL R/H ROCKER COVER GASKETS & REPLACED.","ROCKER COVERS ONE, TWO, THREE AND FOUR LEAKING ON RIGHT-HAND ENGINE. REMOVED ALL RIGHT-HAND ROCKER COVER GASKETS AND REPLACED.",normgrp-458e8de9ec1f,validation
102890::combined,102890,combined,#4 ROCKER COVER GASKET LEAKING.,REPLACED GASKET.,#4 ROCKER COVER GASKET LEAKING. REPLACED GASKET.,NUMBER FOUR ROCKER COVER GASKET LEAKING. REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True,normalize combined: #4 ROCKER COVER GASKET LEAKING. REPLACED GASKET.,NUMBER FOUR ROCKER COVER GASKET LEAKING. REPLACED GASKET.,normgrp-458e8de9ec1f,validation
102891::combined,102891,combined,CRACK IN BAFFLING OF #1 CYL BY VALVE COVER.,STOP DRILLED CRACK ON #1 CYL BAFFLE.,CRACK IN BAFFLING OF #1 CYL BY VALVE COVER. STOP DRILLED CRACK ON #1 CYL BAFFLE.,CRACK IN BAFFLING OF NUMBER ONE CYLINDER BY VALVE COVER. STOP DRILLED CRACK ON NUMBER ONE CYLINDER BAFFLE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: CRACK IN BAFFLING OF #1 CYL BY VALVE COVER. STOP DRILLED CRACK ON #1 CYL BAFFLE.,CRACK IN BAFFLING OF NUMBER ONE CYLINDER BY VALVE COVER. STOP DRILLED CRACK ON NUMBER ONE CYLINDER BAFFLE.,normgrp-64a6d99ba865,train
102892::combined,102892,combined,BAFFLE ABOVE #1 CYL REQUIRES PATCH.,INSTALLED BAFFLE PATCH.,BAFFLE ABOVE #1 CYL REQUIRES PATCH. INSTALLED BAFFLE PATCH.,BAFFLE ABOVE NUMBER ONE CYLINDER REQUIRES PATCH. INSTALLED BAFFLE PATCH.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: BAFFLE ABOVE #1 CYL REQUIRES PATCH. INSTALLED BAFFLE PATCH.,BAFFLE ABOVE NUMBER ONE CYLINDER REQUIRES PATCH. INSTALLED BAFFLE PATCH.,normgrp-74d9b40f35ee,train
102893::combined,102893,combined,#2 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,NUMBER TWO AND NUMBER FOUR ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True,normalize combined: #2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,NUMBER TWO AND NUMBER FOUR ROCKER COVER GASKETS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,normgrp-458e8de9ec1f,validation
102894::combined,102894,combined,#3 INTAKE GASKET ON L/H ENGINE LEAKING.,REMOVED & REPLACED GASKET.,#3 INTAKE GASKET ON L/H ENGINE LEAKING. REMOVED & REPLACED GASKET.,NUMBER THREE INTAKE GASKET ON LEFT-HAND ENGINE LEAKING. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: #3 INTAKE GASKET ON L/H ENGINE LEAKING. REMOVED & REPLACED GASKET.,NUMBER THREE INTAKE GASKET ON LEFT-HAND ENGINE LEAKING. REMOVED AND REPLACED GASKET.,normgrp-fd7f7cbf1e69,train
102896::combined,102896,combined,#2 & 3 ROCKER COVER GASKETS LEAKING ON L/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKETS ON #2 & 3 CYLS,#2 & 3 ROCKER COVER GASKETS LEAKING ON L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS ON #2 & 3 CYLS,NUMBER TWO AND NUMBER THREE ROCKER COVER GASKETS LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS ON NUMBER TWO AND NUMBER THREE CYLINDERS,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: #2 & 3 ROCKER COVER GASKETS LEAKING ON L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS ON #2 & 3 CYLS,NUMBER TWO AND NUMBER THREE ROCKER COVER GASKETS LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS ON NUMBER TWO AND NUMBER THREE CYLINDERS,normgrp-3efd8bf39dd3,test
102897::combined,102897,combined,R/H SIDE LOWER FWD OIL COOLER HOSE BRACKET BROKEN.,REMOVED & REPLACED BRACKET.,R/H SIDE LOWER FWD OIL COOLER HOSE BRACKET BROKEN. REMOVED & REPLACED BRACKET.,RIGHT-HAND SIDE LOWER FORWARD OIL COOLER HOSE BRACKET BROKEN. REMOVED AND REPLACED BRACKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: R/H SIDE LOWER FWD OIL COOLER HOSE BRACKET BROKEN. REMOVED & REPLACED BRACKET.,RIGHT-HAND SIDE LOWER FORWARD OIL COOLER HOSE BRACKET BROKEN. REMOVED AND REPLACED BRACKET.,normgrp-af280afe6f90,train
102898::combined,102898,combined,"L/H ENG BACK BAFFLE, BY #4 CYL, CRACKED.",STOP DRILLED CRACK.,"L/H ENG BACK BAFFLE, BY #4 CYL, CRACKED. STOP DRILLED CRACK.","LEFT-HAND ENGINE BACK BAFFLE, BY NUMBER FOUR CYLINDER, CRACKED. STOP DRILLED CRACK.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,"normalize combined: L/H ENG BACK BAFFLE, BY #4 CYL, CRACKED. STOP DRILLED CRACK.","LEFT-HAND ENGINE BACK BAFFLE, BY NUMBER FOUR CYLINDER, CRACKED. STOP DRILLED CRACK.",normgrp-e9834cc9abba,test
102899::combined,102899,combined,R/H ENG #1 & 2 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED R/H ENG ROCKER COVER GASKETS.,R/H ENG #1 & 2 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED R/H ENG ROCKER COVER GASKETS.,RIGHT-HAND ENGINE NUMBER ONE AND NUMBER TWO ROCKER COVERS ARE LEAKING. REMOVED AND REPLACED RIGHT-HAND ENGINE ROCKER COVER GASKETS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: R/H ENG #1 & 2 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED R/H ENG ROCKER COVER GASKETS.,RIGHT-HAND ENGINE NUMBER ONE AND NUMBER TWO ROCKER COVERS ARE LEAKING. REMOVED AND REPLACED RIGHT-HAND ENGINE ROCKER COVER GASKETS.,normgrp-458e8de9ec1f,validation
102900::combined,102900,combined,"#2, 3 & 4 ROCKER COVERS ARE LEAKING ON L/H ENGINE.","REMOVED & REPLACED ROCKER COVER GASKETS, L/H ENGINE.","#2, 3 & 4 ROCKER COVERS ARE LEAKING ON L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS, L/H ENGINE.","NUMBERS TWO, THREE AND FOUR ROCKER COVERS ARE LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS, LEFT-HAND ENGINE.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: #2, 3 & 4 ROCKER COVERS ARE LEAKING ON L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS, L/H ENGINE.","NUMBERS TWO, THREE AND FOUR ROCKER COVERS ARE LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS, LEFT-HAND ENGINE.",normgrp-458e8de9ec1f,validation
102901::combined,102901,combined,"#2 INTAKE GASKET LEAKING, L/H ENGINE.",REMOVED & REPLACED INTAKE GASKET.,"#2 INTAKE GASKET LEAKING, L/H ENGINE. REMOVED & REPLACED INTAKE GASKET.","NUMBER TWO INTAKE GASKET LEAKING, LEFT-HAND ENGINE. REMOVED AND REPLACED INTAKE GASKET.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: #2 INTAKE GASKET LEAKING, L/H ENGINE. REMOVED & REPLACED INTAKE GASKET.","NUMBER TWO INTAKE GASKET LEAKING, LEFT-HAND ENGINE. REMOVED AND REPLACED INTAKE GASKET.",normgrp-fd7f7cbf1e69,train
102902::combined,102902,combined,"#2 & 3 INTAKE GASKETS LEAKING, R/H ENGINE.",REMOVED & REPLACED INTAKE GASKETS.,"#2 & 3 INTAKE GASKETS LEAKING, R/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","NUMBER TWO AND NUMBER THREE INTAKE GASKETS LEAKING, RIGHT-HAND ENGINE. REMOVED AND REPLACED INTAKE GASKETS.",,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: #2 & 3 INTAKE GASKETS LEAKING, R/H ENGINE. REMOVED & REPLACED INTAKE GASKETS.","NUMBER TWO AND NUMBER THREE INTAKE GASKETS LEAKING, RIGHT-HAND ENGINE. REMOVED AND REPLACED INTAKE GASKETS.",normgrp-fd7f7cbf1e69,train
102903::combined,102903,combined,"MISSING SCREW ON #3 ROCKER COVER, R/H ENGINE.",INSTALLED NEW SCREW ON ROCKER COVER.,"MISSING SCREW ON #3 ROCKER COVER, R/H ENGINE. INSTALLED NEW SCREW ON ROCKER COVER.","MISSING SCREW ON NUMBER THREE ROCKER COVER, RIGHT-HAND ENGINE. INSTALLED NEW SCREW ON ROCKER COVER.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: MISSING SCREW ON #3 ROCKER COVER, R/H ENGINE. INSTALLED NEW SCREW ON ROCKER COVER.","MISSING SCREW ON NUMBER THREE ROCKER COVER, RIGHT-HAND ENGINE. INSTALLED NEW SCREW ON ROCKER COVER.",normgrp-5591a3348dbb,test
102904::combined,102904,combined,"#2, 3, 4 ROCKER COVER GASKETS LEAKING, R/H ENGINE.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#2, 3, 4 ROCKER COVER GASKETS LEAKING, R/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS.","NUMBERS TWO, THREE, AND FOUR ROCKER COVER GASKETS LEAKING, RIGHT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: #2, 3, 4 ROCKER COVER GASKETS LEAKING, R/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS.","NUMBERS TWO, THREE, AND FOUR ROCKER COVER GASKETS LEAKING, RIGHT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS.",normgrp-458e8de9ec1f,validation
102905::combined,102905,combined,"#2, 3, 4 ROCKER COVER GASKETS LEAKING, L/H ENGINE.","REMOVED & REPLACED ROCKER COVER GASKETS, L/H SIDE.","#2, 3, 4 ROCKER COVER GASKETS LEAKING, L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS, L/H SIDE.","NUMBERS TWO, THREE, AND FOUR ROCKER COVER GASKETS LEAKING, LEFT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS, LEFT-HAND SIDE.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,"normalize combined: #2, 3, 4 ROCKER COVER GASKETS LEAKING, L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS, L/H SIDE.","NUMBERS TWO, THREE, AND FOUR ROCKER COVER GASKETS LEAKING, LEFT-HAND ENGINE. REMOVED AND REPLACED ROCKER COVER GASKETS, LEFT-HAND SIDE.",normgrp-458e8de9ec1f,validation
102906::combined,102906,combined,L/H ENG IS MISSING BAFFLE BOLT FROM #3 CYL.,INSTALLED NEW HARDWARE.,L/H ENG IS MISSING BAFFLE BOLT FROM #3 CYL. INSTALLED NEW HARDWARE.,LEFT-HAND ENGINE IS MISSING BAFFLE BOLT FROM NUMBER THREE CYLINDER. INSTALLED NEW HARDWARE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: L/H ENG IS MISSING BAFFLE BOLT FROM #3 CYL. INSTALLED NEW HARDWARE.,LEFT-HAND ENGINE IS MISSING BAFFLE BOLT FROM NUMBER THREE CYLINDER. INSTALLED NEW HARDWARE.,normgrp-80743a387df5,test
