ident,problem,action,evidence_cluster_id,leakage_group_id,split
102528,LOOSELY HANGING FRONT ENGINE RUBBER BAFFLE.,SECURED BAFFLE W/ RIVET INTO REQUIRED POSITION.,EC-d83b8ac6f04f15fc,LG-d83b8ac6f04f15fc,train
102529,CYL #2 & 3 ROCKER COVER GASKETS LEAKING.,LEAK CK GOOD.,EC-4b07888e785acd85,LG-608d782c2258dd59,train
102530,CYL #2 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-bd8cabd4b1787e44,LG-4285908bb8f7434c,train
102531,CYL #2 & 3 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-4b07888e785acd85,LG-608d782c2258dd59,train
102532,L/H #3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-7a3d4136f973cd2a,LG-608d782c2258dd59,train
102533,CYL #3 & 1 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-c71e68e8da83b5a8,LG-608d782c2258dd59,train
102534,R/H ENG CYL #3 ROCKER COVER GASKET LEAKING.,REPLACED GASKET.,EC-0789ac5e5ea92c3e,LG-608d782c2258dd59,train
102535,R/H ENG OIL COOLER LEAKING.,TIGHTENED LOWER FITTING ON OIL COOLER.,EC-f74096539e5b62ad,LG-f74096539e5b62ad,train
102536,"#3 INTAKE GASKET LEAKING, L/H ENG.",REMOVED & REPLACED INTAKE GASKET.,EC-0222eb60e96e9748,LG-0222eb60e96e9748,dev
102537,"#2 INTAKE GASKET LEAKING, L/H ENG.",REMOVED & REPLACED INTAKE GASKET.,EC-fdd1ccdd0a4491c4,LG-0222eb60e96e9748,dev
102538,TOP LIFTING BRACKET CASE HALF BOLT LEAKING OIL.,SEALED LEAK BY RETORQUING NUT.,EC-e372d136bc57d999,LG-e372d136bc57d999,train
102539,R/H ENG BAFFLE CRACKED ON LEFT SIDE OF OIL COOLER.,SEPERATED FROM SIDE BAFFLE & FOUND CRACK TO BE PREVIOUS,EC-0eec8502fc5d397f,LG-0eec8502fc5d397f,train
102540,"ENGINE BAFFLE CHAFING ON #3 OIL RETURN LINE, L/H ENG.",ADJUSTED OIL RETURN LINE TO PREVENT ENGINE BAFFLE CHAFI,EC-b6f67153f7aed505,LG-b6f67153f7aed505,train
102541,START ASSIST.,STARTED A/C FOR PILOT.,EC-fbcf505a7a07e8a2,LG-fbcf505a7a07e8a2,train
102542,"#2 & 3 ROCKER COVERS LEAKING, L/H ENG.",REMOVED & REPLACED ROCKER COVER GASKETS.,EC-4c96a8859ce3c063,LG-4c96a8859ce3c063,train
102543,#3 & 4 INTAKES LEAKING ON R/H ENGINE.,REMOVED & REPLACED #3 & 4 INTAKE GASKETS.,EC-96bbea2f0f21f799,LG-4285908bb8f7434c,train
102544,ROCKER BOX COVER SCREWS LOOSE (ALL CYL).,TIGHTENED SCREWS.,EC-9911c897fa79d522,LG-9911c897fa79d522,test
102545,#3 & #2 CYL ROCKER DRAIN LINES HAVE NO TORQUE SEAL.,"CK'ED TORQUE OF B-NUT, TORQUE SEALED.",EC-867264dc01223392,LG-867264dc01223392,train
102546,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
102547,"BAFFLE SEAL LOOSE, #1 CYL FWD BAFFLE.",RESECURED BAFFLE SEAL TO FWD BAFFLE.,EC-9fecd093a043e4a2,LG-9fecd093a043e4a2,dev
102548,R/H #4 SIDE BAFFLE IS MISSING A BOLT.,INSTALLED BOLT & WASHERS.,EC-76babf3ae38e9dab,LG-351880cf4c4c55c5,dev
102549,L/H #3 ROCKER GASKET IS LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,EC-9e47256167c72d3f,LG-608d782c2258dd59,train
102550,"L/H ENGINE BAFFLE SNAP PLUG HOLE WORN, R/H SIDE ALSO.","INSTALLED NEW STRIKER PLATES. RIVETED IAW ,",EC-0392d761d5f45864,LG-0392d761d5f45864,train
102551,L/H OIL COOLER SUPPORT BAFFLE CRACKED.,LEAK CK GOOD ON PROP GOV LINE.,EC-69c956f0e2cd3e35,LG-69c956f0e2cd3e35,train
102552,ALL ROCKER COVERS (BOTH ENGS) HAVE LOOSE SCREWS.,TIGHTENED ALL SCREWS.,EC-733f5e82100cafdb,LG-733f5e82100cafdb,test
102553,L/H OIL COOLER SUPPORT BAFFLE CRACKED.,REPLACED W/ SERVICEABLE BAFFLE ASSY.,EC-69c956f0e2cd3e35,LG-69c956f0e2cd3e35,train
102554,#2 CYL INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 CYL INTAKE GASKET.,EC-cc41856dc2df8c7c,LG-4285908bb8f7434c,train
102555,#2 CYL STANDBY ASSY BROKEN.,REMOVED & REPLACED #2 CYL ANCHOR STANDBY ASSY.,EC-b60e1b164eb2b8e9,LG-b60e1b164eb2b8e9,train
102556,#1 CYL ANCHOR STANDBY ASSY BROKEN.,REMOVED & REPLACED #1 CYL ANCHOR STANDBY ASSY.,EC-6d659b3752839ad2,LG-260aa9317de1f323,test
102557,"#4 CYL, L/H ENG, HAS LOW COMPRESSION.",LEAK CK GOOD. OPS CK GOOD.,EC-eee39494c3318421,LG-eee39494c3318421,train
102558,L/H SIDE OF L/H ENGINE BAFFLING CONNECTING ROD BROKEN.,REMOVED & REPLACED ROD.,EC-de0d7fab538e6d43,LG-de0d7fab538e6d43,train
102559,"#4 CYL, L/H ENG, HAS LOW COMPRESSION.","REMOVED #4 CYL, BAFFLES, OIL LINES & OIL COOLER. REMOVE",EC-eee39494c3318421,LG-eee39494c3318421,train
102560,"CYL #2 & 3, ON L/H ENGINE, ROCKER COVER GASKETS ARE LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,EC-cab8ca588ded5624,LG-608d782c2258dd59,train
102561,SCREW ON R/H AFT BAFFLE LOOSE.,RESECURED SCREW.,EC-2a1c624b34ce721e,LG-6bb5b0d3262bc63e,dev
102562,STARTER FRONT CAP LOOSE.,SECURED & TIGHTENED STARTER FRONT CAP.,EC-288046976ada47da,LG-288046976ada47da,train
102563,#3 & 2 ROCKER COVER GASKETS LEAKING.,REMOVED #3 & 2 ROCKER COVER GASKETS & REPLACED.,EC-fb46899e4014efa9,LG-608d782c2258dd59,train
102564,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED #2 & 4 INTAKE GASKETS.,EC-4b6fcdaabbc0244e,LG-26ffbcbee302311b,test
102565,L/H BAFFLE PLUG HOLE IS WORN.,"INSTALLED PATCH, RIVETED IAW  SRM.",EC-f68d474bf1f86444,LG-004ef35b179081f3,dev
102566,1 BAFFLE PLUG WORN.,REMOVED & REPLACED BAFFLE PLUG.,EC-4c8eb653531bace1,LG-724c9a4174167cf3,train
102567,INTAKE BOOT IS TORN.,REPLACED BOOT.,EC-cb10f70bfc360643,LG-cb10f70bfc360643,train
102568,"LEFT ENGINE #4 BAFFLE CRACKED, NEAR COOLER.",STOP DRILLED CRACK.,EC-86c5f3e4a54762bc,LG-86c5f3e4a54762bc,train
102569,LEFT ENGINE BAFFLE SCREW MISSING FWD OF #2 CYL.,INSTALLED NEW SCREW & WASHERS IN L/H ENGINE BAFFLE.,EC-aa01e03c560dc520,LG-aa01e03c560dc520,test
102570,"#2, 3 ROCKER COVER GASKETS LEAKING.","REPLACED #2, 3 ROCKER COVER GASKETS.",EC-96c73d0cc3c2f995,LG-608d782c2258dd59,train
102571,#2 CYL ROCKER COVER LEAKING.,REPLACED #2 CYL ROCKER COVER GASKET.,EC-f28c78f0fefe1eb6,LG-608d782c2258dd59,train
102572,"#2, 4 INTAKE GASKETS LEAKING.","REPLACED #2, 4 INTAKE GASKETS.",EC-0d9e263079f23aaa,LG-4285908bb8f7434c,train
102573,"#2, 3, 4 ROCKER COVER GASKETS LEAKING.",REPLACED ROCKER COVER GASKETS.,EC-e8b991cd7788d657,LG-608d782c2258dd59,train
102574,ENGINE BAFFLE TIE ROD BROKEN.,REMOVED & REPLACED ENGINE BAFFLE TIE ROD.,EC-3576073982c65b11,LG-a456c10593172117,dev
102575,L/H AFT ENGINE BAFFLE CRACKED.,STOP DRILLED CRACK.,EC-938ba20c975680ca,LG-e3b964f842fc4352,test
102576,#2 & 1 INTAKE LEAKING.,REPLACED #1 INTAKE GASKET.,EC-1ceb2b58e7f606c5,LG-10956cdabbd1e3ce,dev
102577,#2 & 1 INTAKE LEAKING.,REPLACED #2 INTAKE GASKET.,EC-1ceb2b58e7f606c5,LG-10956cdabbd1e3ce,dev
102578,#2 INDUCTION TUBE GASKET LEAKING.,REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,EC-abec8430bec9f461,LG-abec8430bec9f461,test
102579,#1 & 3 CYL LWR BAFFLE PATCHE IS CRACKED.,STOP DRILLED CRACK.,EC-ff52c3f497e9634c,LG-ff52c3f497e9634c,train
102580,#2 CYL INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,EC-514eea05daaa3655,LG-4285908bb8f7434c,train
102581,"INTAKE TUBE LEAKING, CYL #1 ATTACHMENT POINT TO OIL SUMP.",LEAK CK GOOD.,EC-67c5092423c9cffb,LG-67c5092423c9cffb,dev
102582,"INTAKE TUBE LEAKING, CYL #1 ATTACHMENT POINT TO OIL SUMP.",SWAGED INTAKE TUBE ATTACHMENT GROOVE. INSTALLED NEW INT,EC-67c5092423c9cffb,LG-67c5092423c9cffb,dev
102583,L/H BAFFLE HAS LOOSE SCREW.,ADJUSTED BAFFLE & TIGHTENED SCREWS.,EC-a09fa2736f065d1e,LG-a09fa2736f065d1e,test
102584,CYL #4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-e5b89fc5cfd3901f,LG-4285908bb8f7434c,train
102585,R/H ENG #1 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,EC-ca1b3755eda47ec4,LG-e3b964f842fc4352,test
102586,R/H ENG #4 CYL UPPER BAFFLE SEAL LOOSE.,INSTALLED NEW RIVET IN BAFFLE SEAL.,EC-cbbe98cf8e5a2168,LG-0b3eca1fdc4edfdc,test
102587,"L/H ENG #2, 3 & 4 ROCKER BOX COVER GASKETS LEAKING.",TIGHTENED ALL ROCKER BOX COVERS.,EC-ea68d312d01f0258,LG-608d782c2258dd59,train
102588,#3 CYL SIDE BAFFLE HAS LOOSE HARDWARE.,REMOVED & REPLACED BAFFLE SCREW & WASHER.,EC-39be2293df4c92ce,LG-39be2293df4c92ce,test
102589,"ENGINE COOLING BAFFLE MISISNG SCREW, R/H SIDE.",REPLACED MISSING SCREW ON R/H SIDE OF ENGINE COOLING BA,EC-ca318734a48f3266,LG-ca318734a48f3266,train
102590,ENGINE R/H REAR BAFFLE SCREW LOOSE.,TIGHTENED SCREW.,EC-d67639bdd284d303,LG-898b9dc5dfa45f87,dev
102591,#3 & 4 CYL ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #3 & 4 CYL ROCKER COVER GASKETS.,EC-e001b9f61f8a4c91,LG-608d782c2258dd59,train
102592,#1 CYL BAFFLE CRACK SPREADING BEYOND EXISTING STOP DRILL.,"STOP DRILLED CRACK, FABRICATED PATCH FROM LIKE MATERIAL",EC-0ac79e5258f4bd2a,LG-0ac79e5258f4bd2a,train
102593,CYL #3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,EC-9a32386e03c73ec9,LG-608d782c2258dd59,train
102594,#4 INDUCTION TUBE GASKET LEAKING.,REMOVED & REPLACED INDUCTION TUBE GASKET.,EC-412b35d40e0953c0,LG-abec8430bec9f461,test
102595,L/H ENGINE BAFFLE PLUG HOLE WORN.,INSTALLED BAFFLE DOUBLER IAW,EC-2225e2db3cb5e77c,LG-004ef35b179081f3,dev
102596,#1 & 4 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-bec29ba56bf692b8,LG-26ffbcbee302311b,test
102597,#2 ROCKER COVER LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET W/ NEW.,EC-c85bc86f75e7cd5b,LG-608d782c2258dd59,train
102598,#2 INTAKE GASKET IS LEAKING.,REPLACED GASKET. LEAK CK GOOD.,EC-53f353a420cf4fcc,LG-4285908bb8f7434c,train
102599,BOTH BAFFLE PLUGS WORN.,REMOVED & REPLACED PLUGS.,EC-8c42875f4907c236,LG-d1ae1963cf7de664,dev
102600,#1 CYL SIDE BAFFLE IS CRACKED.,"STOP DRILLED CRACK, FABRICATED PATCH OF LIKE MATERIAL,",EC-ad6f8daf0f0cd159,LG-13dec33e5f80d531,dev
102601,FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT LOOSE.,TIGHTENED FUEL LINE SUPPORT BRACKET AT BAFFLE SUPPORT.,EC-b0ab749f58dd5b79,LG-b0ab749f58dd5b79,dev
102602,#2 & 4 INTAKE GASKETS LEAKING.,"REMOVED & REPLACED CYL #2, 4 INTAKE GASKETS.",EC-f4c90d93e910c1fa,LG-4285908bb8f7434c,train
102603,ENGINE OVERSPEED.,"DETERMINED TO BE PILOT INDUCED MOMENTARY OVERSPEED, NO",EC-c6e8e57e60b4bebd,LG-c6e8e57e60b4bebd,dev
102604,#4 INTAKE LEAKS.,REPLACED GASKET.,EC-3fb03b30627f5eca,LG-0e48eb423d7a05e3,test
102605,#1 ROCKER COVER GASKET LEAKING.,REPLACED ROCKER COVER GASKET.,EC-3466c922bf8446a2,LG-608d782c2258dd59,train
102606,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-4b6fcdaabbc0244e,LG-26ffbcbee302311b,test
102607,#2 & 3 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-d11a82ec2a6df0da,LG-608d782c2258dd59,train
102608,#2 INTAKE LEAKING.,REPLACED GASKET.,EC-9e293c9950113443,LG-10956cdabbd1e3ce,dev
102609,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,EC-da6ceccf140509ee,LG-608d782c2258dd59,train
102610,"RIVET MISSING ON R/H BAFFLE HOLD DOWN ANGLE, BEHIND OIL COOL","REMOVED BAFFLE, REPLACED MISSING RIVET. INSTALLED BAFFL",EC-74a5a8a81f18ef5e,LG-74a5a8a81f18ef5e,train
102611,#2 & 4 ROCKER GASKETS ARE LEAKING.,REPLACED GASKETS.,EC-c0b03588cb909a7f,LG-608d782c2258dd59,train
102612,"CRACK IN ENGINE COWLING BAFFLE, #1 CYL.",STOP DRILLED CRACK.,EC-d4a815ee1ed5c69f,LG-d4a815ee1ed5c69f,train
102613,#1 & 2 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #1 & 2 ROCKER COVER GASKETS.,EC-33aed661780a9884,LG-608d782c2258dd59,train
102614,#2 & 3 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,EC-2f07e0763eee3746,LG-608d782c2258dd59,train
102615,CYL #2 & 3 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-4b07888e785acd85,LG-608d782c2258dd59,train
102616,#2 ROCKER GASKET LEAKING.,REMOVED & REPLACED CYL #2 ROCKER GASKET.,EC-1d7158e804136131,LG-608d782c2258dd59,train
102617,#4 & 3 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-afb96db08f2e4f4f,LG-26ffbcbee302311b,test
102618,#2 & 3 ROCKER COVERS LEAKING.,REMOVED & REPLACED ROCKER COVERS.,EC-0d8c3206b2edd8c0,LG-608d782c2258dd59,train
102619,DID NORMAL START & WHEN IT FIRED - ENGINE RAN ROUGH FOR SEVE,"COULD NOT DUPLICATE DISCREP. RAN UP A/C, PERFORMED MAG,",EC-1c2900876c6ec1f9,LG-1c2900876c6ec1f9,dev
102620,L/H ENG #2 CYL INTAKE GASKET IS LEAKING.,REPLACED GASKET.,EC-52904bccfe621dce,LG-4285908bb8f7434c,train
102621,#1 & 4 INTAKE GASKETS LEAKING ON R/H ENGINE.,REMOVED & REPLACED #1 & 4 INTAKE GASKETS ON R/H ENGINE.,EC-2f6d7100a1f2918d,LG-4285908bb8f7434c,train
102622,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,EC-8828e17d0b33db57,LG-608d782c2258dd59,train
102623,"ENGINE BAFFLE SUPPORT BRACKET HAS LOOSE SCREWS, #3 CYL.",TIGHTENED LOOSE SCREWS ON #3 CYL ENGINE BAFFLE.,EC-3411125cb9dcceac,LG-3411125cb9dcceac,train
102624,COWL SEAL BY #2 CYL NEEDS TO BE REATTCHED TO BAFFLING.,RESECURED COWL SEAL TO #2 CYL BAFFLING W/ NEW FASTENER.,EC-ac2dcac8973dc524,LG-ac2dcac8973dc524,test
102625,#2 INTAKE GASKET LEAKING.,REPLACED GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
102626,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,EC-c6bddbe61e65b1cb,LG-0e48eb423d7a05e3,test
102627,#2 ROCKER COVER GASKET LEAKS.,REMOVED & REPLACED GASKET.,EC-c1c3c4c8c80ae978,LG-a95a51a28f245627,test
102628,#2 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,EC-9e293c9950113443,LG-10956cdabbd1e3ce,dev
102629,#2 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,EC-c85bc86f75e7cd5b,LG-608d782c2258dd59,train
102630,HARDWARE MISSING FROM R/H AFT SIDE BAFFLE.,INSTALLED NEW HARDWARE.,EC-38a2d0f15aaa41e0,LG-c4711c42c3146697,train
102631,#3 ROCKER COVER GASKET LEAKING.,INSTALLED NEW GASKET.,EC-cd33c56b9090b89a,LG-608d782c2258dd59,train
102632,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
102633,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 CYL ROCKER COVER GASKET.,EC-cd33c56b9090b89a,LG-608d782c2258dd59,train
102634,#4 CYL TOP SPARK PLUG ACCESS HOLE ON ENGINE BAFFLE REQUIRES,INSTALLED  SPARK PLUG ACCESS HOLE PATCH TO #4 CYL,EC-af58e87a60583f1e,LG-af58e87a60583f1e,test
102635,3 EACH BAFFLE SCREWS MISSING.,INSTALLED SCREWS.,EC-c0d9bf8fc0d321b7,LG-c0d9bf8fc0d321b7,train
102636,#2 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,EC-0d6ec8eb547d2ef3,LG-608d782c2258dd59,train
102637,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,EC-8828e17d0b33db57,LG-608d782c2258dd59,train
102638,START ASSIST.,"STARTED A/C FOR PILOT, USING NORMAL PROCEDURES.",EC-fbcf505a7a07e8a2,LG-fbcf505a7a07e8a2,train
102639,#2 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,EC-8ec828272e86c6c2,LG-10956cdabbd1e3ce,dev
102640,#2 CYL ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,EC-b71301b7d7724098,LG-608d782c2258dd59,train
102641,#4 ROCKER GASKET LEAKING.,REMOVED & REPLACED #4 CYL ROCKER COVER GASKET. LEAK CK,EC-995d291f7da262fb,LG-608d782c2258dd59,train
102642,"CRACK ON ENGINE COOLING BAFFLE, #1 CYL.",STOP DRILLED CRACK.,EC-fc3ff1a155aa355c,LG-fc3ff1a155aa355c,dev
102643,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
102644,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #1 ROCKER COVER GASKET.,EC-3466c922bf8446a2,LG-608d782c2258dd59,train
102645,"SCREW LOOSE ON BAFFLE, BEHIND OIL FILLER TUBE.",REMOVED & REPLACED BAFFLE SCREW.,EC-59a56c8a3f496f2a,LG-59a56c8a3f496f2a,train
102646,"BAFFLE SEAL, ON BOTTOM RIGHT SIDE, NEEDS TO BE SECURED.",SECURED BOTTOM RIGHT SIDE BAFFLE SEAL.,EC-c402b9e6ef016672,LG-c402b9e6ef016672,train
102647,L/H BAFFLE O/B SPRING IS BROKEN.,REMOVED & REPLACED SPRING W/ NEW.,EC-d6d7cf6209465279,LG-f714f46f4da8f6fa,train
102648,L/H BAFFLE I/B SPRING HAS PULLED THROUGH.,DRILLED NEW HOLE INTO BAFFLING & REINSTALLED SPRING.,EC-ff6320128a4bb4bd,LG-ff6320128a4bb4bd,train
102649,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED GASKETS.,EC-e2fcde699ff41262,LG-608d782c2258dd59,train
102650,#2 INTAKE LEAKING.,REPLACED INTAKE GASKET.,EC-9e293c9950113443,LG-10956cdabbd1e3ce,dev
102651,L/H BAFFLE PLUG WORN.,REPLACED BAFFLE PLUG.,EC-724c9a4174167cf3,LG-724c9a4174167cf3,train
102652,"#2, 3 & 4 ROCKER COVERS LEAKING.",REPLACED ROCKER COVER GASKETS.,EC-33b7fd66e1bc9d80,LG-608d782c2258dd59,train
102653,#2 & 3 ROCKER COVERS INSTALLED W/ BAFFLE TUBE UNDER COVERS.,REMOVED ROCKER COVERS. ALIGNED BRACKETS CORRECTLY. REIN,EC-51c9ca0c680df028,LG-51c9ca0c680df028,train
102654,FRONT & L/H ENGINE BAFFLE CRACKED.,STOP DRILLED CRACK.,EC-b26b7fabc7e30c45,LG-f8e3931135eed2d1,train
102655,#4 INTAKE GASKET LEAKING.,REPLACED #4 INTAKE GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
102656,"#1, 2, 4 ROCKER COVER GASKETS LEAKING.","REPLACED #1, 2, 4 ROCKER COVER GASKETS.",EC-8e8513645c0be7f8,LG-608d782c2258dd59,train
102657,MANIFOLD PSI GAUGE READS ATMOSPHERIC PRESSURE.,INSPECTED & FOUND MANIFOLD PSI LINE BROKEN AT FERRULE.,EC-a1674e64244c4246,LG-a1674e64244c4246,train
102658,"INTAKE GASKETS #2, 3 4 CYLS ARE LEAKING ON R/H ENG.",REMOVED & REPLACED INTAKE GASKETS.,EC-bee1376d69a06a5f,LG-bee1376d69a06a5f,train
102659,L/H ENG BROKEN BAFFLE ROD RUNNING ALONG CYL #2 & 4.,REMOVED & REPLACED L/H ENG BAFFLE TIE ROD.,EC-b15784d4fdd2a11c,LG-b15784d4fdd2a11c,dev
102660,CYL #2 & 3 LEFT ENGINE LEAKING INTAKE GASKETS.,REMOVED & REPLACED INTAKE GASKETS ON #2 & 3 CYL OF L/H,EC-deab51b30e7a5390,LG-deab51b30e7a5390,train
102661,"ROCKER COVER GASKETS, CYL #2 & 4 R/H ENG, LEAKING.",REMOVED & REPLACED VALVE COVER GASKETS ON R/H ENG.,EC-22e342fbb490ca7c,LG-22e342fbb490ca7c,train
102662,"LEFT ENGINE ROCKER COVER GASKETS CYL #2, 3 & 4 LEAKING.","REMOVED & REPLACED VALVE COVER GASKETS ON CYL #2, 3 & 4",EC-fd41b032924339b9,LG-608d782c2258dd59,train
102663,#3 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #3 & 4 CYL ROCKER COVER GASKETS.,EC-c3bbd811114c6320,LG-608d782c2258dd59,train
102664,"CYL #2 INTAKE GASKET LEAKING, L/H ENG.",REMOVED & REPLACED INTAKE GASKET.,EC-a8e0c20268207bb0,LG-0222eb60e96e9748,dev
102665,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,EC-e8bee9035a1deeb3,LG-4285908bb8f7434c,train
102666,"L/H ENG, #3 CYL ROCKER COVER GASKET LEAKING.",REMOVED & REPLACED ROCKER COVER GASKET.,EC-4d32c7b6e38cde78,LG-608d782c2258dd59,train
102667,#4 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,EC-66d79f80174da74e,LG-10956cdabbd1e3ce,dev
102668,#3 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-b083ca05c337f8b7,LG-608d782c2258dd59,train
102669,#4 INTAKE GASKET LEAKS.,REPLACED #4 INTAKE GASKET W/ NEW.,EC-c6bddbe61e65b1cb,LG-0e48eb423d7a05e3,test
102670,R/H ENG #2 INTAKE LEAKING.,"REMOVED & REPLACED #2 INTAKE GASKET, R/H ENG.",EC-3108b4ab1ecfa59e,LG-4285908bb8f7434c,train
102671,"#4 INTAKE GASKET LEAKING, R/H ENG.",REMOVED & REPLACED #4 INTAKE GASKET ON R/H ENG.,EC-ff11142927c211df,LG-0222eb60e96e9748,dev
102672,"#2, 3 & 4 ROCKER COVER GASKETS LEAKING, R/H ENG.","REMOVED & REPLACED CYL #2, 3, 4 ROCKER COVER GASKETS.",EC-a2db0277093ec562,LG-a2db0277093ec562,train
102673,L/H ENG CYL #3 & 4 ROCKER COVER GASKETS LEAKING.,"REMOVED & REPLACED L/H CYL #3, 4 ROCKER COVER GASKETS.",EC-8b7931e380f57508,LG-608d782c2258dd59,train
102674,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-da6ceccf140509ee,LG-608d782c2258dd59,train
102675,CYL #2 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,EC-804e232273da2515,LG-4285908bb8f7434c,train
102676,#3 CYL BAFFLE PLUG IS MISSING.,INSTALLED NEW BAFFLE PLUG.,EC-afa7624282c1e7b3,LG-9410f0626a11b72a,train
102677,2 RIVETS MISSING FROM ENGINE DATA PLATE.,INSTALLED 2 NEW RIVETS ON DATA PLATE.,EC-b408b9b425a0c241,LG-9374d5c353103d72,test
102678,BAFFLE SCREW BEHIND OIL FILLER TUBE LOOSE.,REMOVED & REPLACED BAFFLE SCREW.,EC-40da83a958f2d9a3,LG-07aab62a788fd35b,test
102679,#2 & 3 ROCKER COVER GASKETS LEAKING.,"REMOVED & REPLACED #2, 3 ROCKER COVER GASKETS.",EC-2f07e0763eee3746,LG-608d782c2258dd59,train
102680,START ASSIST.,STARTED A/C USING NORMAL PROCEDURES.,EC-fbcf505a7a07e8a2,LG-fbcf505a7a07e8a2,train
102681,PILOT REQUESTS START ASSIST.,ASSISTED START.,EC-ebdacd0ec827f92b,LG-ebdacd0ec827f92b,train
102682,PILOT REQUESTS START ASSIST.,ASSISTED START.,EC-ebdacd0ec827f92b,LG-ebdacd0ec827f92b,train
102683,START ASSIST.,ASSISTED PILOT STARTING A/C.,EC-fbcf505a7a07e8a2,LG-fbcf505a7a07e8a2,train
102684,#3 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED #3 INTAKE GASKET ON L/H ENG.,EC-d5214a798d419c0a,LG-4285908bb8f7434c,train
102685,"#2, 3 & 4 ROCKERS LEAKING ON L/H ENGINE.","REMOVED & REPLACED #2, 3, 4 ROCKER COVER GASKETS ON L/H",EC-1cc8b2818726499b,LG-1cc8b2818726499b,train
102686,"#2, 3, 4 ROCKER COVERS LEAKING ON R/H ENGINE.","REMOVED & REPLACED #2, 3, 4 ROCKER COVER GASKETS ON R/H",EC-480e21370dba0f3e,LG-608d782c2258dd59,train
102687,"L/H ENG, R/H REAR BAFFLE IS CRACKED.",STOP DRILLED CRACK.,EC-f0f5705a6586c181,LG-ba980fdf0c11c4fb,test
102688,"L/H ENG, L/H REAR BAFFLE IS CRACKED.",REMOVED & REPLACED CRACKED ANGLE BRACKET.,EC-3899b6a50936edc6,LG-ba980fdf0c11c4fb,test
